ScenarioType,Ag1,Ag2,Ag3,Ag4,Ag5,Ag6,Ag7,Ag8,Ag9,Ag10,Ag11,Ag12,Ag13,Ag14,Ag15,Ag16,MeanLogProb_Moderate,StdErrLogProb_Moderate,MeanLogProb_Weak,StdErrLogProb_Weak,MeanPaths_Strong,StdErrPaths_Strong
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.4238732204023,0.6213457422680669,-14.751325758224295,0.10575844554374043,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42394209500036,0.6213080813377168,-14.769032207366571,0.10556036818455472,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42394831146205,0.6213065234749093,-14.761445853221797,0.10573093666053131,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42394973259513,0.6213058635092678,-14.775039610419851,0.10562580185613193,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42394979133882,0.6213058410395956,-14.77616743787507,0.1055904658692598,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42394979133882,0.6213058410395956,-14.77616743787507,0.1055904658692598,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42394979133882,0.6213058410395956,-14.77616743787507,0.1055904658692598,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42394979133882,0.6213058410395956,-14.77616743787507,0.1055904658692598,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42394979133882,0.6213058410395956,-14.77616743787507,0.1055904658692598,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,H3,-46.457937109740406,0.2359110509656932,-11.994890577475582,0.15022684695851554,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,-46.48100215330547,1.0038919242131097,-11.870376417366925,0.19144311059950522,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,-46.53879026013239,0.9709934587959366,-14.210596541278084,0.10716694068618221,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,-46.75799445796405,1.388935652893819,-13.191687185710972,0.18188005144855526,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-46.91324499863201,2.9938758675445785,-14.534051582086713,0.10836009118108338,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,-47.1022936653231,0.25325677235078015,-12.407414094698634,0.16109667816483442,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,H1,H1,H1,H1,H1,H1,-47.20729391610214,1.8409607233257674,-15.27713829868784,0.10555174919493664,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H3,H3,-47.41307611564228,0.12630668169030235,-12.372351436700226,0.07826736854894822,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,-47.83461929296352,0.8439362478220486,-12.64899537202174,0.17840597435144454,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H1,-48.014091236268264,0.849805111194016,-12.803978018964889,0.09219281522482825,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,-48.15183841363107,0.8228637599984595,-13.812835466708716,0.11411311354876444,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-48.50317072704643,2.610578443300504,-13.891953577319203,0.10980522686781544,0.0,0.0
sequential,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-48.5662557329099,2.784098099648771,-14.344158753646273,0.16924719433126467,0.0,0.0
sequential,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-48.60075030811749,2.586838763603842,-13.964623500992547,0.10875646402184097,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-48.62777812244809,1.7624734146982866,-13.837948327875258,0.11065653915173926,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,-48.66678179866111,0.7959978203629469,-14.834499477264579,0.10516010494149491,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,-48.66678179866111,0.7959978203629469,-14.834499477264579,0.10516010494149491,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,-48.66678179866111,0.7959978203629469,-14.834499477264579,0.10516010494149491,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,-48.66678179866111,0.7959978203629469,-14.834499477264579,0.10516010494149491,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,-48.66678179866111,0.7959978203629469,-14.834499477264579,0.10516010494149491,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,-48.82592580972399,0.9569773994040557,-14.908318265031033,0.10549045897208309,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,-48.86248918375294,1.5855917773495773,-15.657104124358106,0.10224755490871831,0.0,0.0
sequential,H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-48.94699421781088,2.4266908721782126,-14.038077068321462,0.11765159374887187,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-48.96698514041968,2.3833050654906653,-13.874937895448989,0.10702543669148155,0.0,0.0
sequential,H1,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-49.23202598401862,2.0554144793395293,-13.869267355092974,0.2415586722889177,0.0,0.0
sequential,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-49.23202598401862,2.0554144793395293,-13.869267355092974,0.2415586722889177,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,-49.28008268973597,0.5843596564906496,-14.841531186949599,0.10514186758878194,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,H1,H1,-49.328953966179974,0.5471018170427718,-14.895275379449968,0.10540875318777437,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,-49.3375003443173,0.5445259058840214,-14.862049714357513,0.10533874523899409,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,-49.33878194625385,0.5437677306098587,-14.919263579647533,0.10533978614581738,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,-49.33883203976994,0.5437503566246328,-14.893624302798687,0.10546194928609412,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,-49.33885619832223,0.5437308539204856,-14.926072190291416,0.10547162316725435,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,-49.33885667816172,0.5437306048275213,-14.927357422156977,0.10544296376590218,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,-49.33885667816172,0.5437306048275213,-14.927357422156977,0.10544296376590218,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,-49.33885667816172,0.5437306048275213,-14.927357422156977,0.10544296376590218,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,-49.33885667816172,0.5437306048275213,-14.927357422156977,0.10544296376590218,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,-49.33885667816172,0.5437306048275213,-14.927357422156977,0.10544296376590218,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,-49.37951124119679,0.9649722413399023,-14.878776196654007,0.10670094201622991,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,H1,-49.39184949507434,1.0007456415302134,-14.687732871837,0.10477735959082089,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-49.47415288652944,1.7772875476119137,-15.904017112772046,0.10739428029686236,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H3,-49.499174837868914,0.10431635029178947,-13.45702670184425,0.04284859854184844,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,-49.61787454476323,0.6135557780369976,-13.689133437122516,0.1756592819817897,0.0,0.0
sequential,H1,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-49.946233908471676,2.874602338433329,-14.229012688791492,0.23488121803403128,0.0,0.0
sequential,H1,H1,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-50.043326140854695,2.8363627628642565,-14.081729141578526,0.22189306346718468,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,-50.05933935887417,0.5977543680615272,-13.458723308199042,0.11538557414808999,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-50.12530557575777,3.0081848137521487,-15.076903165398182,0.109403971875761,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,H3,H3,-50.12925082731688,0.1641693243809058,-12.106036297091764,0.12353812857561929,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,-50.24317883937362,0.33491845632292966,-12.265414168295235,0.13977501039631968,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H3,H3,H3,-50.301113435649604,0.1680027718740097,-12.192513058717733,0.09571587171391276,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,H1,-50.480247620723524,0.7921001218928188,-15.051100494787994,0.10578491682401635,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-50.48163557604049,2.6084274046718776,-14.173353485798243,0.10806629822885519,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,-50.56543985875342,0.9334865444723146,-14.440198091014192,0.1058242482954074,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,-50.768853963129615,0.25610711053703006,-12.57828768915126,0.1526181172134509,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,-50.7913986249924,0.9895392147833338,-13.112861534929007,0.10084647840511213,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-50.874150927317764,2.0382904702567513,-16.057012869107442,0.1010842450639185,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-50.8782666110647,1.4605173073000022,-15.411500788659195,0.12391628827513848,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,-50.88546473756346,0.46296748776121077,-13.149108435730758,0.12804957199238756,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,-51.06900441853424,0.5517425229506273,-12.62201862692793,0.12201039825574518,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H3,H3,-51.16896163699003,0.13112002618690335,-12.633849812220221,0.07500216302133339,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,-51.353971397115075,1.285199128148755,-13.396759699708118,0.08998526033540165,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-51.35413398183764,1.345456426050317,-16.214318203334667,0.10680444564697049,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H1,-51.53165969086425,1.2382426144350742,-13.838347608219124,0.0900641246065474,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,-51.73678028200082,0.8956860969569973,-13.057565114475898,0.09170747157467335,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,-51.81059858998862,0.8137885483132823,-12.820463984855209,0.14231707372074853,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,-51.92266281128118,0.8070793457403149,-14.949308085411007,0.10583856765631572,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,-52.121842183420455,1.2413265023216167,-14.117897144500363,0.11555121050095106,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,-52.1927080290161,0.8025741340437815,-14.099896930691212,0.11276608614526606,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,H3,-52.243251617565775,0.7880576870080259,-12.591978533232858,0.09473041515901645,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-52.26089177961775,2.951866149037082,-14.612507561094079,0.10647114505463044,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,-52.29908989750329,1.8435766641043978,-15.39273503528453,0.10526192380855694,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,-52.43972333092942,1.733936766317252,-14.74070307965418,0.07993333926909613,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-52.755918319266705,2.663661217556055,-14.195680613494536,0.10678834867329294,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,-52.794672982725025,0.5516747921265371,-15.1274153012324,0.10560066661731013,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,H1,H1,H1,H1,H1,H1,-52.84756721072781,0.5507051629741436,-15.01579577442433,0.10594706990757045,0.0,0.0
sequential,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-52.86460573132621,2.6515795730267158,-14.493367950695127,0.1530625313661152,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,-52.88111657517429,0.5342129990516562,-15.157885206866931,0.1053628026720693,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,-52.88145404205447,0.534098185485018,-15.094717234474933,0.10571589212376137,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,-52.88192049048324,0.5338344983595993,-15.166554990997694,0.10547542014620406,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,-52.88192620212471,0.5338316309780152,-15.168210089176482,0.10543177180793178,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,-52.88192620212471,0.5338316309780152,-15.168210089176482,0.10543177180793178,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,-52.88192620212471,0.5338316309780152,-15.168210089176482,0.10543177180793178,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,-52.88192620212471,0.5338316309780152,-15.168210089176482,0.10543177180793178,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,-52.88192620212471,0.5338316309780152,-15.168210089176482,0.10543177180793178,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,-52.93178589208272,1.726054567477845,-13.391395054316217,0.08004373970447591,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-52.99159744321531,2.4905673459278126,-14.196362803834415,0.1087092556942825,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H1,H1,H1,H1,H1,H1,-53.06152766123164,0.9722110227178555,-14.991929721730324,0.10658897734252236,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,-53.06181140689644,0.8572170630469197,-13.579055273583869,0.10621383351489355,0.0,0.0
sequential,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-53.06536880880793,2.4918077662596243,-14.25525461200835,0.10707195639296894,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H3,-53.09149323668919,0.07960650887794547,-13.702307193220777,0.04173410594539314,0.0,0.0
sequential,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-53.2123431087555,2.405829097804605,-14.288387037421877,0.11961995135510102,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,-53.22657630948827,1.6382451593319847,-14.42221278014905,0.09473528225032822,0.0,0.0
sequential,H1,H1,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-53.26812658246441,2.1954505585624395,-14.100461499284062,0.221714297038481,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-53.26812658246441,2.1954505585624395,-14.100461499284062,0.221714297038481,0.0,0.0
sequential,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-53.26812658246441,2.1954505585624395,-14.100461499284062,0.221714297038481,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,-53.411438453327676,0.7495727392879569,-13.773906819556139,0.11285930842178526,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H1,H1,-53.46705130591259,0.8574322806012772,-14.192194124461816,0.10884341950473458,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,H1,-53.537735411341906,0.8836910032150602,-14.733713289448081,0.10891307640420125,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H1,H1,H1,H1,H1,-53.54462063265475,0.9878313021598767,-14.904112449091894,0.1038553327823354,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,-53.71327450556204,0.849526723116116,-13.847783271898022,0.08227757957932785,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,-54.12162087217443,1.6073527558170468,-15.726260046452538,0.10186144600681789,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H3,H3,-54.23322025834718,1.262979089085753,-12.914251384177923,0.07724288635284592,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-54.33806870126139,1.79833627214461,-15.963946826149298,0.1089986041129893,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,-54.39132167068145,1.422105666735789,-15.031414100977498,0.08888590681633045,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H3,-54.63115117753166,0.7869248177156232,-14.379855237048494,0.04089585516632445,0.0,0.0
sequential,H1,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-54.647600431362676,2.814969562821382,-14.281914793799281,0.23573128883898065,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,-54.81170396352838,1.0543066491096182,-14.709238779982822,0.04485658226423329,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,-54.81706889547656,0.5653412254585259,-14.628436923497226,0.09549614740952983,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H1,H1,H1,H1,-54.81959485244395,0.9005076825703441,-14.761269598006933,0.10442269134727589,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-55.4087050253865,2.93935472198575,-15.208372227016039,0.10544134994482428,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-55.711155843319624,1.3867348944125055,-15.468582595211467,0.12453798791267268,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-55.77167709671651,2.0229554840609603,-16.093951976706585,0.10180296340542017,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,H1,H1,-56.0583960554581,1.391245747427861,-14.99723679226569,0.10867525566168404,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H1,H1,H1,H1,H1,H1,-56.061854644555126,0.7153339591789419,-15.143052224666343,0.10579481116999012,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H1,H1,H1,-56.114542857886,0.9113417757174515,-14.487270925024287,0.11200456466774468,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,-56.215046039728776,0.8708483087315209,-15.438430751040048,0.10478155227444966,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-56.30972739667902,1.3479402255163457,-16.266139732706222,0.10746626517927824,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,H1,-56.370062043777146,1.3545222572099578,-15.617205757916002,0.10986802342286556,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,-56.3925838300195,1.1197696132864754,-15.425239136352614,0.1094065357162594,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-56.425880676737094,2.808997904094205,-14.625747277872783,0.10586977897789573,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H3,-56.481354171691926,0.20634563975102105,-13.957339437351864,0.04638204970154996,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,H1,H1,H1,H1,-56.496232908408686,0.5382754348828409,-15.30969673011542,0.10512186500851141,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,-56.50098481092164,0.5379059462958193,-15.451373765489354,0.10490717934462343,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,-56.503263846705686,0.5349463168886083,-15.453863886751739,0.10483752128296961,0.0,0.0
