,variant,correct_counts_6261_a_F_8,correct_counts_6261_a_F_6,correct_counts_6261_a_F_7,correct_counts_6261_a_F_5,correct_counts_6261_a_F_4,correct_counts_6261_a_F_1,correct_counts_6261_a_F_3,correct_counts_6261_a_F_2,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
120,00110100110,466.0,210.0,295.0,211.0,156.0,197.0,117.0,95.0,8028.893170898673,4481.01557210562,3403.732571230623,4119.964772713044,3600.6827221921244,3520.0352008151767,5597.980577292822,7108.535231654616,3.2688220409329487
121,00001100001,463.0,412.0,347.0,347.0,343.0,165.0,235.0,116.0,6724.707478163863,5471.5558564658095,6836.556873839285,9058.640493849833,5921.501917538707,6905.97382255168,6584.7432553241,7062.772129304908,3.2913967438049143
122,00001001111,463.0,207.0,204.0,272.0,171.0,302.0,103.0,101.0,12308.252475184767,4764.027081922816,2996.4483319380697,4516.115231627759,4641.638390693165,3469.748983660674,3871.1458907380875,7062.772129304908,3.1572446693245895
123,00011001101,462.0,252.0,327.0,362.0,243.0,248.0,122.0,124.0,10107.439118694776,5848.904536222071,3549.19122812082,6417.637434418395,6177.4746229078155,4224.042240978212,6205.219148388993,7047.517761855005,3.232296937008057
124,10000001100,461.0,419.0,450.0,566.0,458.0,336.0,302.0,224.0,13693.949773715503,10565.763033175355,8785.702876167932,12095.794012195987,9658.70341592769,7023.308329245519,8539.292406039898,7032.263394405103,3.170252461610313
125,00100100100,461.0,334.0,297.0,259.0,283.0,264.0,185.0,110.0,10759.53196506218,5188.544346648612,5381.970304937309,7474.038658190971,4419.795379373271,5598.532176534614,5635.9329879863335,7032.263394405103,3.209366050574599
126,10001001011,460.0,257.0,302.0,302.0,182.0,222.0,103.0,107.0,9047.788243347743,5047.0385917400135,2996.4483319380697,4806.625568165217,5153.583801431382,4307.852602902383,5730.814014720109,7017.0090269552,3.2582971031482724
127,00011111101,460.0,450.0,388.0,531.0,273.0,162.0,359.0,188.0,6602.440069469974,8867.693974272173,10443.931564716184,7209.9383522478265,9061.433770066436,7542.932573175379,7362.767674541068,7017.0090269552,3.251621789923133
128,00001100011,460.0,281.0,344.0,290.0,244.0,255.0,118.0,99.0,10392.729738980515,4669.689911983751,3432.824302608662,6444.047465012709,4948.805637136095,4710.142340138404,6527.8146392838335,7017.0090269552,3.2457169032835673
129,01110100111,457.0,361.0,319.0,406.0,322.0,187.0,127.0,176.0,7621.335141919045,8301.670954637779,3694.649885011018,8504.02985136923,6928.327891990533,6051.108130925138,6053.40950561495,6971.245924605492,3.258030815550251
130,10000001011,456.0,325.0,314.0,249.0,346.0,290.0,260.0,161.0,11819.182840409214,7594.142180094786,7563.850158290273,9137.870585632776,4249.146909127199,5447.673525071107,5958.528478881174,6955.99155715559,3.153459980912148
131,01010100110,455.0,463.0,523.0,418.0,330.0,356.0,200.0,156.0,14509.06583167476,7358.299255247122,5818.346275607902,8715.310096123747,7133.10605628582,7760.839514178223,9924.555396353038,6940.737189705687,3.209017588840487
132,10000000101,450.0,222.0,202.0,247.0,132.0,179.0,115.0,174.0,7295.288718735343,8207.333784698714,3345.5491084745436,3486.1240384494986,4215.0172150779845,3721.180069433187,3833.1934800445765,6864.4653524561745,3.197688043496977
133,01000100110,450.0,516.0,432.0,447.0,232.0,200.0,149.0,161.0,8151.160579592562,7594.142180094786,4334.667975327887,6127.127097880937,7627.986619999429,8649.229350574435,8197.720709798303,6864.4653524561745,3.3001648359571663
134,00111001111,449.0,169.0,290.0,263.0,192.0,208.0,148.0,75.0,8477.207002776264,3537.643872714963,4305.576243949848,5070.7258741083615,4488.0547674717,2832.7902330369757,5503.099550559045,6849.210985006272,3.253554486584323
135,00000001111,449.0,340.0,256.0,308.0,217.0,310.0,154.0,148.0,12634.29889836847,6980.95057549086,4480.1266322180845,5730.976638966221,5255.972883579026,5699.104610843619,4857.908568769364,6849.210985006272,3.1563020180137715
136,10011100010,447.0,288.0,285.0,284.0,269.0,302.0,234.0,122.0,12308.252475184767,5754.567366283006,6807.465142461246,7104.298229870569,4846.416554988452,4827.476846832243,5408.218523825269,6818.702250106467,3.15574744183835
137,11001000111,446.0,231.0,258.0,271.0,178.0,101.0,137.0,68.0,4116.336092694243,3207.463777928233,3985.567198791413,4700.98544578796,4624.573543668558,3872.0387208966945,4895.860979462876,6803.447882656564,3.3750159358291065
138,01101100110,446.0,321.0,352.0,249.0,188.0,326.0,171.0,156.0,13286.391744735874,7358.299255247122,4974.686065644756,4965.085751731104,4249.146909127199,5380.62523553177,6679.624282057876,6803.447882656564,3.15294634294153
139,00001001100,446.0,298.0,252.0,381.0,281.0,221.0,184.0,148.0,9007.03244044978,6980.95057549086,5352.87857355927,7421.218597002341,6501.706716375353,4995.097570680584,4782.003747382343,6803.447882656564,3.2075004107440246
140,10001000100,445.0,195.0,194.0,236.0,188.0,193.0,140.0,132.0,7865.869959306821,6226.253215978334,4072.8423929255314,4965.085751731104,4027.303897807305,3268.604115042664,3681.383837270534,6788.193515206661,3.197609819597535
141,10001000001,445.0,234.0,262.0,222.0,185.0,140.0,161.0,72.0,5705.8124057147925,3396.1381178063643,4683.768751864362,4885.855659948161,3788.396039462804,3922.324938051197,4971.765800849897,6788.193515206661,3.3153694563977507
142,00011001011,445.0,264.0,213.0,319.0,313.0,246.0,113.0,128.0,10025.92751289885,6037.578876100203,3287.3656457184647,8266.339576020402,5443.686200849705,4425.187109596222,4041.931738858885,6788.193515206661,3.19580142234305
143,00001010111,445.0,211.0,298.0,222.0,195.0,212.0,199.0,178.0,8640.230214368115,8396.008124576845,5789.254544229862,5149.955965891305,3788.396039462804,3536.7972732000107,5654.909193333088,6788.193515206661,3.1719762086928354
144,10101101101,443.0,227.0,237.0,196.0,139.0,103.0,114.0,82.0,4197.847698490169,3867.8239675016926,3316.457377096504,3670.9942526096993,3344.7100168230163,3804.990431357358,4497.360667181013,6757.684780306856,3.3605210492337996
145,01100100100,442.0,356.0,369.0,385.0,393.0,166.0,151.0,140.0,6765.463281061826,6603.601895734597,4392.851438083966,10379.142023565553,6569.966104473781,5967.297769000967,7002.219772952717,6742.430412856954,3.29093326638129
146,01001100011,442.0,467.0,334.0,495.0,397.0,233.0,258.0,200.0,9496.102075225333,9433.716993906568,7505.666695534193,10484.78214594281,8447.099277180576,7827.88780371756,6338.05258581628,6742.430412856954,3.2103190574442833
147,10001100000,441.0,378.0,345.0,326.0,219.0,183.0,165.0,199.0,7458.311930327193,9386.548408937035,4800.135677376519,5783.7967001548495,5563.140130021956,6336.063361467318,6546.790844630589,6727.176045407051,3.2375773766683724
148,01000001101,441.0,387.0,402.0,523.0,372.0,361.0,237.0,280.0,14712.844846164573,13207.203791469194,6894.740336595364,9824.531381084951,8924.91499386958,6486.922012930826,7628.4345493956425,6727.176045407051,3.12616393307444
149,10101010111,438.0,185.0,226.0,229.0,191.0,246.0,119.0,66.0,10025.92751289885,3113.126607989167,3461.9160339867017,5044.315843514047,3907.8499686350547,3100.9833911943224,4288.622408366705,6681.412943057343,3.2108240250723585
150,00001101011,436.0,183.0,250.0,207.0,160.0,192.0,113.0,93.0,7825.114156408858,4386.6784021665535,3287.3656457184647,4225.604895090301,3532.4233340936958,3067.459246424654,4744.051336688833,6650.904208157538,3.2459818049131868
151,10001101001,435.0,292.0,297.0,329.0,239.0,97.0,105.0,93.0,3953.312881102392,4386.6784021665535,3054.6317946941485,6311.997312041138,5614.334671095777,4894.525136371579,5635.9329879863335,6635.649840707635,3.380539601589864
152,10001000101,435.0,204.0,245.0,244.0,173.0,181.0,115.0,117.0,7376.8003245312675,5518.724441435342,3345.5491084745436,4568.935292816388,4163.822674004163,3419.4627665061716,4649.170309955056,6635.649840707635,3.2425141598710296
153,00001001101,435.0,251.0,284.0,367.0,222.0,195.0,174.0,199.0,7947.381565102747,9386.548408937035,5061.961259778875,5863.026791937793,6262.798858030852,4207.280168593378,5389.242318478514,6635.649840707635,3.194018605660503
154,00110000110,434.0,194.0,253.0,167.0,142.0,189.0,73.0,70.0,7702.846747714971,3301.8009478672984,2123.696390596884,3750.2243443926423,2849.8294531094066,3251.84204265783,4800.979952729099,6620.395473257732,3.2832332999435456
155,00001100101,434.0,213.0,210.0,166.0,120.0,229.0,130.0,84.0,9333.078863633482,3962.1611374407585,3781.9250791451364,3169.203671317726,2832.764606084799,3570.3214179696793,3985.0031228186194,6620.395473257732,3.199623671407458
156,10011100100,433.0,227.0,265.0,162.0,163.0,189.0,76.0,114.0,7702.846747714971,5377.218686526743,2210.9715847310026,4304.834986873245,2764.5052179863706,3804.990431357358,5028.694416890163,6605.14110580783,3.2516486333908112
157,00011001111,433.0,144.0,256.0,251.0,143.0,210.0,198.0,105.0,8558.71860857219,4952.701421800948,5760.162812851823,3776.6343749869566,4283.276603176413,2413.7384234161213,4857.908568769364,6605.14110580783,3.1927466944250478
158,10100100100,432.0,226.0,304.0,257.0,200.0,272.0,122.0,98.0,11085.578388245884,4622.521327014218,3549.19122812082,5282.006118862877,4385.6656853240565,3788.2283589725234,5768.766425413621,6589.886738357927,3.2000226558635134
159,10000010101,432.0,294.0,278.0,282.0,295.0,177.0,175.0,112.0,7213.777112939417,5282.881516587678,5091.052991156915,7790.9590253227425,4812.286860939237,4928.049281141248,5275.3850863979815,6589.886738357927,3.256663450177503
160,00001101101,432.0,170.0,191.0,152.0,150.0,139.0,104.0,73.0,5665.05660281683,3443.306702775897,3025.540063316109,3961.5045891471573,2593.856747740298,2849.5523054218097,3624.455221230268,6589.886738357927,3.295127892640138
161,00000001110,430.0,292.0,266.0,237.0,199.0,269.0,101.0,108.0,10963.310979551994,5094.207176709547,2938.2648691819904,5255.596088268562,4044.3687448319124,4894.525136371579,5047.670622236918,6559.378003458122,3.199564568620608
162,10011100101,429.0,172.0,145.0,156.0,209.0,304.0,187.0,173.0,12389.764080980693,8160.165199729181,5440.1537676933885,5519.696394211706,2662.116135838727,2883.076450191478,2751.5497752795227,6544.123636008219,3.045190777873031
163,10101100010,428.0,287.0,271.0,249.0,226.0,155.0,101.0,145.0,6317.149449184235,6839.444820582261,2938.2648691819904,5968.66691431505,4249.146909127199,4810.714774447409,5142.551648970694,6528.869268558316,3.2682933516991777
164,00001000111,428.0,159.0,203.0,275.0,117.0,127.0,71.0,65.0,5175.986968041277,3065.9580230196343,2065.5129278408053,3089.973579534783,4692.832931766987,2665.169509188634,3852.169685391332,6528.869268558316,3.3505479966304974
165,11001100010,427.0,351.0,391.0,320.0,336.0,186.0,230.0,93.0,7580.579339021082,4386.6784021665535,6691.098216949087,8873.770279689632,5460.7510478743125,5883.4874070767955,7419.696290581334,6513.614901108414,3.2829235759269095
166,10010011101,426.0,323.0,421.0,394.0,295.0,332.0,180.0,187.0,13530.926562123652,8820.52538930264,5236.5116480471115,7790.9590253227425,6723.5497276952465,5414.149380301438,7988.982450983994,6498.3605336585115,3.162542077383028
167,11001001111,425.0,192.0,200.0,392.0,261.0,346.0,182.0,133.0,14101.50780269513,6273.421800947867,5294.695110803191,6893.017985116054,6689.420033646033,3218.3178978881615,3795.241069351066,6483.106166208609,3.0988987535033727
168,10001101101,425.0,314.0,361.0,258.0,158.0,271.0,94.0,97.0,11044.82258534792,4575.352742044685,2734.622749535714,4172.784833901673,4402.730532348664,5263.290728837931,6850.410130178674,6483.106166208609,3.239109305244386
169,10100100011,424.0,247.0,319.0,323.0,267.0,222.0,130.0,183.0,9047.788243347743,8631.85104942451,3781.9250791451364,7051.478168681941,5511.945588948134,4140.231879054041,6053.40950561495,6467.8517987587065,3.195844656454069
170,10010100001,423.0,284.0,355.0,289.0,289.0,344.0,163.0,262.0,14019.996196899205,12358.169262017604,4741.95221462044,7632.498841756857,4931.740790111488,4760.428557292906,6736.552898098143,6452.597431308804,3.094236606891601
171,00100001110,423.0,295.0,255.0,370.0,290.0,216.0,95.0,153.0,8803.253425959965,7216.793500338524,2763.7144809137535,7658.908872351171,6313.993399104674,4944.811353526082,4838.932363422609,6452.597431308804,3.221871277189452
172,01001001101,422.0,342.0,196.0,474.0,345.0,325.0,190.0,166.0,13245.635941837912,7829.985104942451,5527.428961827507,9111.460555038462,8088.737489663825,5732.6287556132875,3719.3362479640446,6437.343063858902,3.132414609983732
173,00111000111,422.0,205.0,178.0,136.0,142.0,322.0,185.0,99.0,13123.368533144023,4669.689911983751,5381.970304937309,3750.2243443926423,2320.8191953465825,3436.2248388910057,3377.7645517224487,6437.343063858902,3.079214060981646
174,00101000100,422.0,217.0,169.0,256.0,252.0,236.0,177.0,105.0,9618.369483919221,4952.701421800948,5149.236453912993,6655.327709767224,4368.60083829945,3637.369707509016,3206.978703601651,6437.343063858902,3.163769209497486
175,00100001101,422.0,261.0,246.0,344.0,201.0,168.0,157.0,82.0,6846.974886857752,3867.8239675016926,4567.401826352203,5308.416149457191,5870.307376464885,4374.900892441719,4668.146515301812,6437.343063858902,3.283431151165683
176,10100001111,420.0,163.0,234.0,333.0,254.0,184.0,176.0,120.0,7499.067733225156,5660.23019634394,5120.144722534954,6708.147770955853,5682.594059194206,2732.2177987279706,4440.432051140748,6406.834328959096,3.212596471142701
177,00101101101,419.0,223.0,170.0,253.0,177.0,244.0,148.0,94.0,9944.415907102924,4433.846987136087,4305.576243949848,4674.575415193645,4317.406297225628,3737.942141818021,3225.9549089484062,6391.579961509194,3.169942875252063
178,00011100010,419.0,325.0,359.0,371.0,358.0,217.0,132.0,128.0,8844.009228857929,6037.578876100203,3840.108541901215,9454.79095276455,6331.058246129281,5447.673525071107,6812.457719485164,6391.579961509194,3.255165221588117
179,01001100100,418.0,296.0,355.0,388.0,332.0,309.0,260.0,188.0,12593.543095470506,8867.693974272173,7563.850158290273,8768.130157312375,6621.160645547603,4961.573425910916,6736.552898098143,6376.325594059291,3.1403942400394778
180,10000101100,417.0,268.0,285.0,366.0,348.0,210.0,191.0,91.0,8558.71860857219,4292.341232227488,5556.520693205546,9190.690646821406,6245.734011006244,4492.2353991355585,5408.218523825269,6361.071226609388,3.2408104636418567
181,01111100110,417.0,328.0,313.0,430.0,189.0,310.0,144.0,250.0,12634.29889836847,11792.146242383209,4189.209318437689,4991.495782325418,7337.884220581107,5497.959742225609,5939.552273534418,6361.071226609388,3.1261187030429083
182,01001100010,416.0,519.0,425.0,478.0,403.0,243.0,215.0,199.0,9903.660104204962,9386.548408937035,6254.722246278495,10643.242329508696,8156.9968777622535,8699.515567728937,8064.887272371016,6345.816859159486,3.23027280761924
183,01000000111,416.0,361.0,459.0,454.0,301.0,190.0,260.0,176.0,7743.602550612933,8301.670954637779,7563.850158290273,7949.419208888629,7747.440549171681,6051.108130925138,8710.078254160697,6345.816859159486,3.2493962241873295
184,11010100111,415.0,318.0,368.0,404.0,194.0,241.0,148.0,108.0,9822.148498409037,5094.207176709547,4305.576243949848,5123.54593529699,6894.198197941319,5330.339018377268,6983.243567605961,6330.562491709583,3.252520966028451
185,10011101001,415.0,189.0,279.0,236.0,201.0,194.0,131.0,72.0,7906.625762204784,3396.1381178063643,3811.016810523176,5308.416149457191,4027.303897807305,3168.031680733659,5294.361291744737,6330.562491709583,3.2600005252506863
186,10111001111,414.0,175.0,221.0,170.0,241.0,171.0,136.0,75.0,6969.2422955516395,3537.643872714963,3956.4754674133733,6364.817373229766,2901.0239941832283,2933.3626673459808,4193.741381632928,6315.30812425968,3.247749722048682
187,00101001110,414.0,240.0,269.0,239.0,199.0,150.0,100.0,82.0,6113.3704346944205,3867.8239675016926,2909.173137803951,5255.596088268562,4078.4984388811267,4022.897372360202,5104.599238277184,6315.30812425968,3.3128261628725832
188,00011010111,414.0,170.0,189.0,300.0,133.0,352.0,166.0,199.0,14346.042620082908,9386.548408937035,4829.227408754558,3512.534069043813,5119.454107382167,2849.5523054218097,3586.5028105367574,6315.30812425968,3.0341301320978626
189,00001100110,414.0,157.0,231.0,160.0,141.0,131.0,28.0,91.0,5339.010179633127,4292.341232227488,814.5684785851063,3723.814313798328,2730.3755239371562,2631.6453644189655,4383.5034351004815,6315.30812425968,3.327367686033519
190,10111100100,413.0,147.0,204.0,200.0,188.0,167.0,124.0,61.0,6806.219083959789,2877.283683141503,3607.3746908768994,4965.085751731104,3412.969404921445,2464.024640570624,3871.1458907380875,6300.053756809778,3.261892515514825
191,00101100010,412.0,281.0,318.0,283.0,227.0,191.0,144.0,96.0,7784.3583535108955,4528.184157075152,4189.209318437689,5995.076944909365,4829.351707963845,4710.142340138404,6034.433300268195,6284.799389359875,3.2701694836229693
192,00011000010,412.0,220.0,263.0,154.0,184.0,214.0,153.0,167.0,8721.741820164041,7877.153689911984,4451.034900840045,4859.445629353846,2627.986441789513,3687.6559246635184,4990.742006196652,6284.799389359875,3.1590216990528095
193,10110001101,411.0,255.0,281.0,201.0,230.0,236.0,148.0,89.0,9618.369483919221,4198.004062288423,4305.576243949848,6074.307036692308,3430.0342519460523,4274.328458132714,5332.313702438248,6269.545021909972,3.212859836044213
194,10011101011,411.0,250.0,266.0,253.0,158.0,257.0,135.0,140.0,10474.241344776441,6603.601895734597,3927.3837360353336,4172.784833901673,4317.406297225628,4190.518096208544,5047.670622236918,6269.545021909972,3.1667867291741696
195,10101001100,409.0,312.0,262.0,286.0,356.0,317.0,230.0,185.0,12919.58951865421,8726.188219363576,6691.098216949087,9401.97089157592,4880.546249037667,5229.766584068263,4971.765800849897,6239.036287010167,3.109971298140397
196,10100101101,408.0,247.0,252.0,197.0,226.0,131.0,114.0,78.0,5339.010179633127,3679.149627623561,3316.457377096504,5968.66691431505,3361.7748638476232,4140.231879054041,4782.003747382343,6223.781919560264,3.3194887403914786
197,00101100101,408.0,183.0,202.0,165.0,102.0,169.0,82.0,57.0,6887.730689755715,2688.6093432633716,2385.52197299924,2693.823120620067,2815.6997590601923,3067.459246424654,3833.1934800445765,6223.781919560264,3.2868210369519115
