,variant,correct_counts_6261_c_F_8,correct_counts_6261_c_F_1,correct_counts_6261_c_F_3,correct_counts_6261_c_F_2,correct_counts_6261_c_F_6,correct_counts_6261_c_F_7,correct_counts_6261_c_F_5,correct_counts_6261_c_F_4,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
121,11111100111,526.0,123.0,101.0,48.0,240.0,271.0,166.0,227.0,4835.9278966038,3842.815046931823,6256.106081323564,6207.501286051724,8323.734924779312,11299.12142248544,16596.091686961714,11897.715581591588,3.5933324618009377
122,10011000001,526.0,178.0,70.0,41.0,100.0,84.0,96.0,292.0,6998.334679638019,3282.4045192542653,4335.915105867816,7984.979627872702,4813.72622155912,4707.967259368933,5144.176021050864,11897.715581591588,3.4554813398061963
123,11010100101,524.0,283.0,168.0,158.0,322.0,265.0,265.0,534.0,11126.565810885166,12649.266196150584,10406.196254082759,14602.66822357542,13287.890090762154,15159.654575167964,16228.650542600939,11852.477119304167,3.3926155330066696
124,10000101101,524.0,170.0,120.0,37.0,140.0,158.0,92.0,280.0,6683.802783923951,2962.169932009947,7432.997324344828,7656.829780151906,4613.154295660823,6591.1541631165055,9675.950134833767,11852.477119304167,3.4856298350681274
125,00101001111,524.0,223.0,53.0,150.0,46.0,89.0,55.0,234.0,8767.576593029653,12008.797021661947,3282.907151585632,6398.922030555521,2757.863981101579,2165.664939309709,5450.376974684844,11852.477119304167,3.261805450641526
126,10111100110,523.0,109.0,59.0,50.0,89.0,87.0,76.0,96.0,4285.497079104181,4002.932340553982,3654.557017802874,2625.1987817663676,3810.8665920676362,4190.09086083835,5327.896593231251,11829.857888160457,3.528166569937082
127,11000100101,521.0,253.0,188.0,148.0,238.0,257.0,250.0,269.0,9947.07120195741,11848.679728039788,11645.029141473564,7356.025753074509,12535.74536864354,11204.96207729806,15738.72901678657,11784.619425873036,3.3847837516483525
128,10110100101,520.0,195.0,115.0,62.0,110.0,134.0,125.0,261.0,7666.714958030415,4963.636102286938,7123.289102497127,7137.259187927312,6267.87268432177,5178.763985305826,8206.185557390663,11762.000194729326,3.421567528139957
129,01001101101,520.0,217.0,230.0,47.0,279.0,176.0,199.0,179.0,8531.677671244102,3762.7564001207434,14246.578204994254,4894.901895168539,9978.453313440259,13135.228653639322,10778.273567916096,11762.000194729326,3.4390444624509255
130,01000000111,519.0,452.0,388.0,67.0,327.0,240.0,309.0,340.0,17771.05210784486,5363.929336342337,24033.35801538161,9297.579018755885,15494.181275643417,15395.05293813641,14697.64577443104,11739.380963585616,3.3196372764351585
131,10011100110,518.0,200.0,60.0,82.0,93.0,73.0,93.0,130.0,7863.297392851708,6564.809038508531,3716.498662172414,3554.9566836419563,4663.297277135397,4378.409551213107,4470.533923056108,11716.761732441906,3.3732552156708637
132,10011101011,517.0,244.0,118.0,80.0,111.0,112.0,76.0,257.0,9593.222819279083,6404.691744886371,7309.114035605748,7027.875905353713,3810.8665920676362,5225.843657899515,6858.901361401151,11694.142501298196,3.340473621390841
133,10001101001,517.0,119.0,57.0,67.0,127.0,151.0,146.0,325.0,4678.661948746766,5363.929336342337,3530.6737290637934,8887.39170910489,7320.875295287828,5979.118419398545,9247.268799746194,11694.142501298196,3.524141553944632
134,00010100101,516.0,221.0,152.0,135.0,279.0,149.0,215.0,258.0,8688.943619101137,10807.917319495753,9415.129944170116,7055.221725997113,10780.741017033446,13135.228653639322,9124.788418292603,11671.523270154485,3.3819450983631065
135,11001000111,515.0,209.0,138.0,80.0,222.0,229.0,157.0,226.0,8217.145775530034,6404.691744886371,8547.946922996553,6180.155465408324,7872.448091508144,10451.68731579903,14024.003676436283,11648.904039010775,3.45894124688771
136,00111100100,514.0,106.0,98.0,63.0,181.0,121.0,213.0,282.0,4167.547618211405,5043.694749098017,6070.281148214943,7711.521421438705,10680.455054084297,8521.420739457768,7410.063077942315,11626.284807867065,3.5171138140149503
137,11000100100,513.0,248.0,170.0,91.0,247.0,192.0,311.0,331.0,9750.488767136118,7285.336859808248,10530.079542821839,9051.466632965288,15594.467238592564,11628.679130641263,11758.116619544831,11603.665576723355,3.4192364177785497
138,10000010111,513.0,213.0,118.0,143.0,163.0,192.0,131.0,269.0,8374.41172338707,11448.38649398439,7309.114035605748,7356.025753074509,6568.730573169216,7673.986632771361,11758.116619544831,11603.665576723355,3.369754416841926
139,10000001101,512.0,140.0,52.0,99.0,55.0,136.0,69.0,312.0,5504.308174996195,7925.806034296885,3220.965507216092,8531.896040740694,3459.8657217456175,2589.381992652913,8328.665938844255,11581.046345579643,3.426907360365308
140,00011001011,511.0,154.0,74.0,82.0,98.0,100.0,110.0,234.0,6054.738992495815,6564.809038508531,4583.681683345977,6398.922030555521,5515.727962203158,4613.807914181554,6124.0190726796,11558.427114435934,3.4241693642371103
141,11111100110,510.0,277.0,67.0,97.0,155.0,188.0,166.0,136.0,10890.666889099615,7765.6887406747255,4150.090172759195,3719.031607502354,8323.734924779312,7297.349252021846,11513.155856637648,11535.807883292224,3.400776556085419
142,00101000011,510.0,229.0,88.0,103.0,174.0,133.0,182.0,294.0,9003.475514815205,8246.040621541204,5450.86470451954,8039.6712691595,9126.022628372499,8191.863031301943,8144.945366663867,11535.807883292224,3.3926506123021505
143,00000001111,510.0,197.0,60.0,142.0,90.0,132.0,89.0,230.0,7745.347931958931,11368.32784717331,3716.498662172414,6289.538747981922,4462.725351237101,4237.1705334320395,8083.7051759370715,11535.807883292224,3.339751498469691
144,10011100101,509.0,208.0,101.0,77.0,108.0,109.0,74.0,169.0,8177.829288565776,6164.515804453133,6256.106081323564,4621.443688734543,3710.580629118488,5084.604640118448,6675.1807892207635,11513.188652148514,3.3719725554570723
145,00101101111,508.0,134.0,65.0,101.0,118.0,124.0,142.0,203.0,5268.409253210644,8085.923327919045,4026.206884020115,5551.2015906101315,7120.303369389531,5555.401366055341,7593.783650122703,11490.569421004804,3.447442608754339
146,01101101111,507.0,194.0,161.0,47.0,207.0,170.0,149.0,213.0,7627.398471066156,3762.7564001207434,9972.604743495978,5824.659797044128,7471.3042397115505,9745.492226893692,10410.83242355532,11467.950189861092,3.4587519562807065
147,01000000101,507.0,166.0,114.0,75.0,236.0,172.0,314.0,295.0,6526.536836066917,6004.3985108309735,7061.347458127587,8067.0170898029,15744.896183016288,11110.802732110682,10533.31280500891,11467.950189861092,3.4924636809554057
148,00100001111,507.0,183.0,70.0,86.0,100.0,100.0,80.0,300.0,7194.917114459312,6885.04362575285,4335.915105867816,8203.746193019899,4011.438517965933,4707.967259368933,6124.0190726796,11467.950189861092,3.3903324884813797
149,10000001111,506.0,144.0,67.0,128.0,73.0,75.0,58.0,363.0,5661.57412285323,10247.506791818196,4150.090172759195,9926.532893554077,2908.2929255253016,3436.8160993393208,4593.014304509699,11445.330958717383,3.337164736472706
150,00011100001,505.0,193.0,94.0,113.0,192.0,156.0,244.0,391.0,7588.081984101897,9046.627089652,5822.514570736782,10692.215871569268,12234.887479796096,9039.297137988351,9553.469753380175,11422.711727573673,3.4238641572772157
151,01011100110,503.0,191.0,178.0,114.0,210.0,226.0,259.0,206.0,7509.449010173381,9126.68573646308,11025.61269777816,5633.239052540331,12987.032201914708,9886.731244674758,13840.283104255896,11377.473265286251,3.4251291411415563
152,00010000110,503.0,225.0,163.0,21.0,121.0,74.0,99.0,206.0,8846.20956695817,1681.2315830326727,10096.488032235058,5633.239052540331,4964.155165982842,5696.640383836409,4531.774113782903,11377.473265286251,3.3768045495745316
153,10111000111,502.0,120.0,102.0,83.0,120.0,158.0,75.0,238.0,4717.978435711025,6644.867685319611,6318.0477256931035,6508.30531312912,3760.7236105930624,5649.56071124272,9675.950134833767,11354.854034142541,3.464836502778853
154,01000101101,502.0,387.0,288.0,181.0,270.0,254.0,315.0,436.0,15215.480455168054,14490.615072805416,17839.19357842759,11922.777800522254,15795.039164490861,12711.511600296119,15555.008444606183,11354.854034142541,3.29767273329549
155,00000100101,502.0,205.0,129.0,113.0,214.0,137.0,222.0,210.0,8059.879827673,9046.627089652,7990.47212367069,5742.622335113929,11131.741887355465,10075.049935049516,8389.90612957105,11354.854034142541,3.395767237687715
156,00101000101,501.0,167.0,79.0,113.0,198.0,120.0,142.0,263.0,6565.853323031176,9046.627089652,4893.389905193679,7191.950829214111,7120.303369389531,9321.775173550486,7348.82288721552,11332.234802998832,3.4177332958977553
157,10001101110,498.0,106.0,66.0,67.0,73.0,81.0,93.0,173.0,4167.547618211405,5363.929336342337,4088.1485283896554,4730.826971308142,4663.297277135397,3436.8160993393208,4960.455448870475,11264.3771095677,3.470805366341178
158,01011000001,498.0,384.0,137.0,208.0,282.0,176.0,288.0,406.0,15097.53099427528,16652.198536704567,8486.005278627012,11102.403181220263,14441.17866467736,13276.46767142039,10778.273567916096,11264.3771095677,3.2876636071327474
159,10001010101,497.0,150.0,83.0,88.0,106.0,147.0,115.0,227.0,5897.47304463878,7045.160919375009,5141.1564826718395,6207.501286051724,5766.442869576029,4990.445294931069,9002.308036839011,11241.75787842399,3.441329997518071
160,00001000100,497.0,119.0,63.0,42.0,102.0,83.0,139.0,186.0,4678.661948746766,3362.4631660653454,3902.3235952810346,5086.322639672338,6969.874424965808,4802.126604556312,5082.935830324068,11241.75787842399,3.518726146224155
161,10001110011,496.0,251.0,127.0,161.0,228.0,177.0,182.0,367.0,9868.438228028894,12889.442136583823,7866.588834931609,10035.916176127675,9126.022628372499,10734.165351361167,10839.513758642892,11219.13864728028,3.346565387847191
162,00011000111,496.0,161.0,105.0,34.0,137.0,98.0,114.0,135.0,6329.9544012456245,2721.993991576708,6503.872658801724,3691.6857868589545,5716.299888101455,6449.915145335438,6001.538691226007,11219.13864728028,3.4753791110217063
163,11001100010,494.0,210.0,131.0,85.0,240.0,212.0,262.0,309.0,8256.462262494293,6804.98497894177,8114.355412409771,8449.858578810496,13137.461146338432,11299.12142248544,12982.92043408075,11173.900184992859,3.4578524208243313
164,00011001111,493.0,169.0,44.0,50.0,77.0,91.0,71.0,198.0,6644.4862969596925,4002.932340553982,2725.43235225977,5414.472487393133,3560.1516846947657,3625.134789714078,5572.8573561384355,11151.28095384915,3.4546885989944283
165,00001100101,490.0,161.0,85.0,93.0,144.0,111.0,143.0,186.0,6329.9544012456245,7445.454153430407,5265.0397714109195,5086.322639672338,7170.446350864106,6779.472853491263,6797.661170674355,11083.42326041802,3.4191837026418455
166,10010100011,489.0,209.0,136.0,89.0,136.0,110.0,126.0,210.0,8217.145775530034,7125.219566186089,8424.06363425747,5742.622335113929,6318.015665796344,6402.835472741748,6736.420979947559,11060.804029274308,3.3545021818909717
167,10001010111,489.0,164.0,84.0,48.0,134.0,169.0,61.0,233.0,6447.9038621384,3842.815046931823,5203.0981270413795,6371.576209912121,3058.721869949024,6308.6761275543695,10349.592232828523,11060.804029274308,3.493426826123519
168,00101010111,488.0,258.0,123.0,65.0,195.0,122.0,175.0,240.0,10143.653636778703,5203.8120427201775,7618.822257453448,6562.9969544159185,8775.02175805048,9180.53615576942,7471.303268669111,11038.184798130598,3.389094047598562
169,00001001100,488.0,109.0,49.0,80.0,86.0,101.0,104.0,352.0,4285.497079104181,6404.691744886371,3035.1405741074714,9625.72886647668,5214.870073355713,4048.851843057282,6185.259263406396,11038.184798130598,3.4671362414358002
170,10001110001,487.0,262.0,136.0,41.0,239.0,231.0,156.0,325.0,10300.919584635736,3282.4045192542653,8424.06363425747,8887.39170910489,7822.30511003357,11252.041749891749,14146.484057889875,11015.565566986888,3.4616200992659647
171,10000000101,487.0,139.0,101.0,91.0,112.0,78.0,121.0,192.0,5464.991688031937,7285.336859808248,6256.106081323564,5250.397563532735,6067.300758423474,5272.923330493205,4776.734876690088,11015.565566986888,3.391737103281684
172,10001100101,486.0,159.0,126.0,56.0,125.0,112.0,86.0,165.0,6251.321427317107,4483.28422142046,7804.647190562069,4512.060406160945,4312.296406813378,5884.959074211166,6858.901361401151,10992.946335843179,3.425944850891907
173,00101100100,486.0,242.0,104.0,81.0,144.0,105.0,166.0,210.0,9514.589845350565,6484.750391697451,6441.931014432184,5742.622335113929,8323.734924779312,6779.472853491263,6430.220026313579,10992.946335843179,3.364393091438331
174,11101100110,484.0,228.0,102.0,73.0,173.0,183.0,159.0,208.0,8964.159027850947,5844.281217208814,6318.0477256931035,5687.930693827129,7972.734054457292,8144.783358708253,11206.954903003667,10947.707873555757,3.43309872764186
175,10111100011,484.0,172.0,119.0,52.0,109.0,107.0,96.0,204.0,6762.435757852469,4163.049634176142,7371.055679975288,5578.547411253531,4813.72622155912,5131.6843127121365,6552.700407767172,10947.707873555757,3.416927466740473
176,01010100100,482.0,287.0,362.0,83.0,338.0,152.0,360.0,434.0,11283.8317587422,6644.867685319611,22422.875261773563,11868.086159235454,18051.4733308467,15912.929336666992,9308.508990472992,10902.469411268337,3.348428241737651
177,00011000101,482.0,132.0,72.0,73.0,135.0,77.0,122.0,202.0,5189.776279282127,5844.281217208814,4459.798394606897,5523.855769966732,6117.443739898048,6355.755800148059,4715.494685963292,10902.469411268337,3.447711022736125
178,10001100000,481.0,130.0,52.0,65.0,148.0,72.0,151.0,389.0,5111.14330535361,5203.8120427201775,3220.965507216092,10637.524230282468,7571.590202660699,6967.79154386602,4409.293732329312,10879.850180124628,3.4721062372437435
179,10010001111,480.0,106.0,47.0,110.0,44.0,106.0,55.0,309.0,4167.547618211405,8806.451149218761,2911.257285368391,8449.858578810496,2757.863981101579,2071.5055941223304,6491.460217040375,10857.230948980916,3.405101337356458
180,00001010111,480.0,186.0,145.0,65.0,194.0,141.0,128.0,167.0,7312.866575352088,5203.8120427201775,8981.538433583333,4566.752047447743,6418.301628745493,9133.456483175729,8634.866892478236,10857.230948980916,3.42596684733019
181,10101011111,478.0,236.0,96.0,93.0,133.0,141.0,131.0,315.0,9278.690923565015,7445.454153430407,5946.397859475862,8613.933502670894,6568.730573169216,6261.596454960681,8634.866892478236,10811.992486693496,3.3684487063869373
182,00010000100,478.0,132.0,69.0,100.0,128.0,92.0,203.0,322.0,5189.776279282127,8005.864681107964,4273.973461498276,8805.354247174691,10179.025239338554,6026.1980919922335,5634.097546865231,10811.992486693496,3.4297390455152788
183,00000101111,478.0,197.0,64.0,112.0,129.0,105.0,122.0,170.0,7745.347931958931,8966.56844284092,3964.265239650575,4648.7895093779425,6117.443739898048,6073.277764585923,6430.220026313579,10811.992486693496,3.364186021408845
184,10001001101,477.0,196.0,50.0,142.0,52.0,120.0,60.0,424.0,7706.031444994674,11368.32784717331,3097.082218477012,11594.627952801457,3008.5788884744497,2448.142974871845,7348.82288721552,10789.373255549786,3.3088630592158634
185,00110000111,476.0,252.0,151.0,80.0,192.0,104.0,128.0,148.0,9907.75471499315,6404.691744886371,9353.188299800575,4047.18145522315,6418.301628745493,9039.297137988351,6368.979835586783,10766.754024406075,3.3394845792202688
186,00111001101,473.0,143.0,61.0,129.0,70.0,81.0,131.0,261.0,5622.257635888971,10327.565438629275,3778.440306541954,7137.259187927312,6568.730573169216,3295.5770815582528,4960.455448870475,10698.896330974945,3.3481873479662894
187,10000001011,472.0,165.0,56.0,170.0,71.0,130.0,91.0,291.0,6487.2203491026585,13609.96995788354,3468.732084694253,7957.633807229302,4563.011314186249,3342.656754151942,7961.224794483479,10676.277099831235,3.3136267940237376
188,00011011111,472.0,294.0,157.0,139.0,241.0,164.0,254.0,292.0,11559.04716749201,11128.151906740071,9724.838166017817,7984.979627872702,12736.317294541837,11346.201095079128,10043.391279194544,10676.277099831235,3.3352464829292625
189,10101101111,471.0,91.0,57.0,27.0,57.0,74.0,35.0,108.0,3577.800313747527,2161.5834638991505,3530.6737290637934,2953.3486294871636,1755.0043516100957,2683.541337840292,4531.774113782903,10653.657868687524,3.5578879248465314
190,10000111101,471.0,231.0,173.0,104.0,220.0,215.0,210.0,446.0,9082.108488743723,8326.099268352284,10715.90447593046,12196.23600695625,10530.026109660574,10357.527970611653,13166.64100626114,10653.657868687524,3.3972986736877466
191,10100101101,470.0,121.0,98.0,64.0,86.0,127.0,103.0,263.0,4757.294922675283,5123.753395909098,6070.281148214943,7191.950829214111,5164.727091881139,4048.851843057282,7777.504222303091,10631.038637543814,3.457803598723394
192,10001000010,469.0,248.0,95.0,74.0,50.0,68.0,103.0,224.0,9750.488767136118,5924.339864019894,5884.456215106322,6125.463824121524,5164.727091881139,2353.9836296844665,4164.3329694221275,10608.419406400104,3.286708910186718
193,10100100101,468.0,319.0,131.0,85.0,108.0,134.0,115.0,252.0,12541.959341598473,6804.98497894177,8114.355412409771,6891.1468021367145,5766.442869576029,5084.604640118448,8206.185557390663,10585.800175256394,3.2889467256835947
194,10010101101,468.0,183.0,113.0,90.0,136.0,111.0,106.0,230.0,7194.917114459312,7205.278212997168,6999.405813758046,6289.538747981922,5315.156036304861,6402.835472741748,6797.661170674355,10585.800175256394,3.372924442009699
195,10100101111,467.0,180.0,85.0,105.0,77.0,119.0,82.0,203.0,7076.967653566537,8406.157915163363,5265.0397714109195,5551.2015906101315,4111.724480915082,3625.134789714078,7287.582696488724,10563.180944112682,3.350072124720157
196,00000000101,466.0,129.0,101.0,153.0,164.0,141.0,197.0,317.0,5071.8268183893515,12248.972962095186,6256.106081323564,8668.625143957694,9878.16735049111,7721.06630536505,8634.866892478236,10540.561712968973,3.3899391850214666
197,00011100101,465.0,123.0,104.0,99.0,196.0,125.0,109.0,245.0,4835.9278966038,7925.806034296885,6441.931014432184,6699.726057632917,5465.584980728584,9227.615828363108,7655.0238408495,10517.942481825263,3.4376631858657967
