,variant,correct_counts_6261_z_F_7,correct_counts_6261_z_F_6,correct_counts_6261_z_F_4,correct_counts_6261_z_F_5,correct_counts_6261_z_F_1,correct_counts_6261_z_F_2,correct_counts_6261_z_F_3,correct_counts_6261_z_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
121,00000100100,189.0,287.0,208.0,382.0,200.0,91.0,177.0,618.0,12196.15960934661,7052.620016332194,10941.3148428132,8646.388214232773,9709.081759810982,19891.599709132868,10646.136036722695,18873.267836362007,3.4658871535211957
122,11010010111,188.0,81.0,239.0,345.0,171.0,117.0,162.0,95.0,10427.716465991352,9067.65430671282,10014.084771388352,9935.032611546312,8768.673317106777,5614.005492821471,10589.807274623632,2901.2304926446454,3.2285700261919232
123,11001111001,188.0,86.0,172.0,346.0,81.0,107.0,104.0,219.0,4939.444641785378,8292.641118104888,6428.795161878943,7149.897946384794,8794.089761504189,5960.549041761068,10589.807274623632,6688.099767254498,3.399409077946646
124,01111100011,188.0,142.0,262.0,308.0,116.0,74.0,170.0,214.0,7073.772573421034,5735.097595698707,10508.607476148272,10891.123616004743,7828.264874402573,9841.836789884555,10589.807274623632,6535.4034255363595,3.381405122706101
125,11000000111,187.0,94.0,156.0,137.0,92.0,137.0,88.0,278.0,5610.233420299441,10617.680683928687,5439.7497523591055,6484.79116067458,3482.0528824453004,6515.018720064423,10533.47851252457,8489.916599528542,3.372794427216747
126,01011110010,187.0,152.0,451.0,437.0,130.0,162.0,203.0,37.0,7927.503746075297,12555.21365544852,12548.513633282937,18747.69752220664,11106.986201668586,10534.923887763749,10533.47851252457,1129.9529287142302,3.2527021701349503
127,11011011111,186.0,93.0,386.0,465.0,207.0,152.0,196.0,125.0,12623.025195673743,11780.200466840588,12115.806266618007,16045.701205258896,11818.646644796092,6445.710010276504,10477.14975042551,3817.4085429534807,3.215383848685286
128,11000111001,185.0,99.0,294.0,406.0,144.0,129.0,138.0,145.0,8781.23491872956,9997.67013304234,8530.516657108597,12221.33718742517,10319.076425348845,6861.562269004021,10420.820988326446,4428.193909826037,3.2890538298999936
129,00101100001,185.0,275.0,227.0,283.0,180.0,52.0,173.0,444.0,10976.54364841195,4030.0685807612535,10694.053490433242,9436.202522263651,7192.853764467299,19059.895191677835,10420.820988326446,13559.435144570763,3.458878216691256
130,01111111110,184.0,90.0,356.0,382.0,115.0,138.0,160.0,12.0,7012.791775374301,10695.182002789481,9890.454095198373,14798.625982052246,9709.081759810982,6237.783880912746,10364.492226227385,366.4712201235341,3.238204110224522
131,01001110001,184.0,93.0,347.0,342.0,168.0,125.0,136.0,52.0,10244.774071851154,9687.664857599168,8406.885980918618,14424.503415090252,8692.423983914545,6445.710010276504,10364.492226227385,1588.041953868648,3.2278014592118636
132,01001100110,184.0,75.0,195.0,175.0,177.0,130.0,103.0,409.0,10793.60125427175,10075.171451903134,6366.979823783953,8105.988950843225,4447.877769546916,5198.153234093955,10364.492226227385,12490.560752543788,3.3383316335507502
133,11011100011,183.0,104.0,159.0,228.0,138.0,119.0,91.0,394.0,8415.350130449162,9222.656944434408,5625.195766644075,6609.498682995245,5794.9493226096965,7208.105817943618,10308.163464128324,12032.471727389371,3.4010884078817343
134,01010010101,183.0,116.0,387.0,333.0,116.0,92.0,89.0,122.0,7073.772573421034,7130.121335192987,5501.565090454095,16087.270379365786,8463.675984337846,8039.81033539865,10308.163464128324,3725.790737922597,3.3562281233813342
135,01001010101,182.0,88.0,297.0,246.0,78.0,64.0,151.0,234.0,4756.502247645179,4960.084407090773,9334.116052343465,12346.044709745835,6252.4453217630935,6099.166461336907,10251.83470202926,7146.188792408916,3.41392660244218
136,01000011111,182.0,172.0,525.0,609.0,248.0,105.0,247.0,134.0,15123.237915589798,8137.638480383301,15268.38850946249,21823.816406116377,15478.61463802327,11921.098083522136,10251.83470202926,4092.2619580461314,3.2607035069136843
137,01011100001,181.0,145.0,245.0,300.0,147.0,41.0,158.0,308.0,8964.177312869759,3177.554073292527,9766.823419008393,10184.447656187642,7624.933319223285,10049.762919248313,10195.505939930199,9406.094649837376,3.4203158429287512
138,01000111111,181.0,144.0,486.0,503.0,159.0,164.0,195.0,55.0,9695.946889430556,12710.216293170108,12053.990928523017,20202.61861594773,12784.471531897709,9980.454209460393,10195.505939930199,1679.6597588995314,3.2446038050681087
139,11000011111,180.0,115.0,309.0,418.0,227.0,162.0,196.0,107.0,13842.641156608404,12555.21365544852,12115.806266618007,12844.874799028496,10624.073758117776,7970.501625610731,10139.177177831138,3267.7017127681797,3.186474744469193
140,01001011110,179.0,124.0,429.0,480.0,141.0,100.0,201.0,156.0,8598.29252458936,7750.131886079334,12424.882957092957,17833.175691855096,12199.893310757256,8594.280013702006,10082.848415732076,4764.125861605944,3.3144099629905903
141,01000000101,179.0,188.0,212.0,304.0,113.0,57.0,132.0,353.0,6890.830179280835,4417.575175065221,8159.624628538658,8812.664910660327,7726.599096812929,13030.037440128846,10082.848415732076,10780.36172530063,3.4809313978360326
142,01011111001,178.0,88.0,341.0,264.0,103.0,108.0,118.0,84.0,6281.0221988135045,8370.142436965682,7294.2098952088,14175.088370448922,6709.94132091649,6099.166461336907,10026.519653633013,2565.298540864739,3.299096452435153
143,01010101110,178.0,99.0,315.0,334.0,100.0,99.0,112.0,168.0,6098.079804673305,7672.630567218541,6923.317866638861,13094.289843669825,8489.092428735257,6861.562269004021,10026.519653633013,5130.597081729478,3.3614828801496666
144,01011110000,177.0,96.0,412.0,364.0,134.0,110.0,94.0,74.0,8171.42693826223,8525.145074687267,5810.641780929044,17126.499732037995,9251.585760657586,6653.636139640263,9970.190891533952,2259.9058574284604,3.2949329485570833
145,01011101011,177.0,117.0,255.0,251.0,119.0,62.0,140.0,160.0,7256.714967561234,4805.081769369187,8654.147333298577,10600.139397256526,6379.527543750149,8109.11904518657,9970.190891533952,4886.282934980455,3.3610602043887723
146,01000011100,177.0,141.0,450.0,488.0,137.0,73.0,188.0,50.0,8354.369332402428,5657.596276837914,11621.283561858088,18706.12834809975,12403.224865936543,9772.528080096636,9970.190891533952,1526.9634171813923,3.312135774184978
147,11010100001,176.0,84.0,236.0,352.0,89.0,101.0,64.0,256.0,5427.2910261592415,7827.633204940127,3956.1816380793493,9810.325089225647,8946.588427888655,5821.93162218523,9913.86212943489,7818.052695968729,3.4266540199316555
148,00000111111,176.0,130.0,304.0,447.0,171.0,100.0,166.0,150.0,10427.716465991352,7750.131886079334,10261.346123768313,12637.028928494054,11361.150645642694,9010.132272429522,9913.86212943489,4580.890251544177,3.296538223916216
149,11110000110,175.0,69.0,255.0,252.0,150.0,144.0,128.0,213.0,9147.119707009959,11160.18991595424,7912.363276158699,10600.139397256526,6404.943988147559,4782.300975366438,9857.533367335827,6504.864157192731,3.262159754194385
150,11011011011,175.0,98.0,309.0,372.0,155.0,123.0,211.0,78.0,9452.023697243623,9532.66221987758,13043.036338042855,12844.874799028496,9454.917315836874,6792.253559216101,9857.533367335827,2382.062930802972,3.224624659401657
151,11000111111,175.0,82.0,280.0,317.0,144.0,160.0,162.0,62.0,8781.23491872956,12400.211017726935,10014.084771388352,11639.368749928733,8057.012873979271,5683.314202609391,9857.533367335827,1893.4346373049264,3.1955092091370965
152,01000111001,175.0,114.0,431.0,283.0,156.0,164.0,217.0,91.0,9513.004495290357,12710.216293170108,13413.928366612794,17916.31404006887,7192.853764467299,7901.192915822811,9857.533367335827,2779.073419270134,3.207840283754344
153,00010100101,175.0,270.0,182.0,362.0,176.0,80.0,141.0,403.0,10732.620456225017,6200.105508863468,8715.962671393567,7565.589687453677,9200.752871862764,18713.35164273824,9857.533367335827,12307.325142482023,3.443018345803905
154,01101100011,174.0,116.0,226.0,283.0,211.0,64.0,108.0,295.0,12866.948387860675,4960.084407090773,6676.056514258902,9394.633348156764,7192.853764467299,8039.81033539865,9801.204605236766,9009.084161370214,3.343992508137623
155,11001011111,173.0,101.0,257.0,340.0,111.0,143.0,159.0,182.0,6768.868583187369,11082.688597093447,9828.638757103383,10683.277745470301,8641.591095119724,7000.179688579859,9744.875843137705,5558.146838540268,3.296665456860426
156,11101110011,172.0,96.0,271.0,404.0,88.0,149.0,114.0,72.0,5366.310228112508,11547.696510258207,7046.948542828841,11265.246182966739,10268.243536554024,6653.636139640263,9688.547081038643,2198.827320741205,3.2881865661926697
157,00110111111,172.0,128.0,332.0,402.0,124.0,94.0,165.0,94.0,7561.618957794899,7285.123972914574,10199.530785673323,13800.965803486926,10217.410647759201,8871.514852853683,9688.547081038643,2870.6912243010174,3.310281915951287
158,11011111100,171.0,81.0,299.0,335.0,133.0,166.0,111.0,129.0,8110.446140215497,12865.218930891695,6861.502528543871,12429.183057959612,8514.508873132669,5614.005492821471,9632.21831893958,3939.5656163279923,3.246911371144671
159,11001101011,171.0,88.0,185.0,197.0,178.0,115.0,104.0,337.0,10854.582052318483,8912.651668991233,6428.795161878943,7690.297209774341,5007.039546289957,6099.166461336907,9632.21831893958,10291.733431802584,3.322378610386681
160,11001100010,171.0,90.0,169.0,280.0,115.0,101.0,124.0,278.0,7012.791775374301,7827.633204940127,7665.10192377874,7025.190424064129,7116.604431275066,6237.783880912746,9632.21831893958,8489.916599528542,3.370756533080204
161,01100010101,171.0,74.0,254.0,342.0,145.0,72.0,163.0,133.0,8842.215716776293,5580.09495797712,10075.900109483342,10558.570223149636,8692.423983914545,5128.844524306035,9632.21831893958,4061.7226897025034,3.2895246852682045
162,01001000011,171.0,158.0,280.0,259.0,110.0,54.0,139.0,320.0,6707.887785140636,4185.071218482841,8592.331995203587,11639.368749928733,6582.859098929436,10950.776146491266,9632.21831893958,9772.56586996091,3.452913574378462
163,00010100100,171.0,362.0,223.0,307.0,234.0,69.0,169.0,561.0,14269.506742935535,5347.5910013947405,10446.792138053283,9269.925825836099,7802.848430005161,25089.752943226824,9632.21831893958,17132.52954077522,3.4563616441993217
164,11100111011,170.0,109.0,336.0,508.0,178.0,150.0,214.0,88.0,10854.582052318483,11625.197829119,13228.482352327825,13967.24249991448,12911.553753884762,7554.6493668832145,9575.889556840519,2687.4556142392503,3.2173147480872704
165,01100100101,170.0,125.0,223.0,262.0,153.0,100.0,103.0,384.0,9330.062101150157,7750.131886079334,6366.979823783953,9269.925825836099,6659.108432121669,8663.588723489926,9575.889556840519,11727.079043953092,3.3989692388985473
166,01010100010,170.0,125.0,447.0,388.0,161.0,76.0,214.0,167.0,9817.908485524022,5890.100233420294,13228.482352327825,18581.420825779085,9861.580426195449,8663.588723489926,9575.889556840519,5100.05781338585,3.304466718537792
167,01001100000,170.0,195.0,300.0,310.0,289.0,46.0,141.0,167.0,17623.45063550585,3565.0606675964937,8715.962671393567,12470.7522320665,7879.097763197395,13515.198408644283,9575.889556840519,5100.05781338585,3.275141121686066
168,00000101001,170.0,239.0,207.0,323.0,174.0,42.0,162.0,263.0,10610.65886013155,3255.05539215332,10014.084771388352,8604.819040125885,8209.511540363737,16564.781639312736,9575.889556840519,8031.827574374123,3.4099098654465725
169,01011011000,169.0,97.0,311.0,323.0,267.0,57.0,244.0,119.0,16281.873078477725,4417.575175065221,15082.94249517752,12928.013147242273,8209.511540363737,6722.944849428181,9519.560794741457,3634.1729328917136,3.187811457471068
170,01010110011,169.0,128.0,913.0,690.0,162.0,163.0,295.0,59.0,9878.889283570756,12632.714974309314,18235.524738022003,37952.65595958905,17537.346634213554,8871.514852853683,9519.560794741457,1801.816832274043,3.2487355028404976
171,01010100100,168.0,151.0,322.0,376.0,163.0,155.0,141.0,361.0,9939.870081617488,12012.704423422967,8715.962671393567,13385.274062418044,9556.583093426518,10465.61517797583,9463.232032642394,11024.675872049653,3.3419609210156183
172,11111100011,167.0,104.0,238.0,290.0,149.0,117.0,123.0,238.0,9086.138908963225,9067.65430671282,7603.28658568375,9893.463437439423,7370.768875249176,7208.105817943618,9406.903270543333,7268.345865783427,3.3150187845874295
173,11101000101,167.0,87.0,164.0,258.0,106.0,79.0,110.0,407.0,6463.964592953704,6122.604190002674,6799.687190448882,6817.344553529687,6557.442654532025,6029.857751548988,9406.903270543333,12429.482215856533,3.457760158242442
174,01111100101,167.0,137.0,287.0,279.0,86.0,125.0,148.0,370.0,5244.348632019042,9687.664857599168,9148.670038058495,11930.352968676953,7091.187986877655,9495.293240944957,9406.903270543333,11299.529287142303,3.413031121622407
175,01000000100,167.0,131.0,229.0,437.0,111.0,52.0,134.0,271.0,6768.868583187369,4030.0685807612535,8283.255304728638,9519.340870477428,11106.986201668586,9079.440982217442,9406.903270543333,8276.141721123146,3.4420225228428727
176,00010011101,167.0,139.0,310.0,425.0,228.0,71.0,159.0,195.0,13903.621954655137,5502.593639116327,9828.638757103383,12886.443973135383,10801.988868899654,9633.910660520796,9406.903270543333,5955.15732700743,3.2917141884583
177,01001000000,166.0,219.0,188.0,291.0,148.0,46.0,165.0,132.0,9025.158110916493,3565.0606675964937,10199.530785673323,7815.004732095007,7396.185319646586,15178.607443554349,9350.574508444271,4031.183421358876,3.3698086747387426
178,00100111111,166.0,122.0,400.0,467.0,232.0,100.0,184.0,192.0,14147.545146842069,7750.131886079334,11374.02220947813,16627.669642755332,11869.479533590913,8455.662594126166,9350.574508444271,5863.539521976546,3.261721193328241
179,00000100111,166.0,213.0,175.0,228.0,155.0,53.0,104.0,627.0,9452.023697243623,4107.569899622047,6428.795161878943,7274.605468705458,5794.9493226096965,14762.755184826832,9350.574508444271,19148.12125145466,3.5421289238452554
180,01010101111,165.0,78.0,220.0,267.0,94.0,85.0,94.0,201.0,5732.195016392907,6587.612103167434,5810.641780929044,9145.218303515434,6786.190654108724,5406.079363457713,9294.24574634521,6138.392937069197,3.3817085171822026
181,01000111110,165.0,88.0,437.0,402.0,135.0,116.0,191.0,36.0,8232.407736308962,8990.152987852027,11806.729576143058,18165.7290847102,10217.410647759201,6099.166461336907,9294.24574634521,1099.4136603706024,3.2357710347982738
182,01000101111,165.0,98.0,215.0,168.0,121.0,80.0,82.0,340.0,7378.6765636547,6200.105508863468,5068.857723789167,8937.372432980992,4269.96265876504,6792.253559216101,9294.24574634521,10383.351236833467,3.4248579967385497
183,11111100101,164.0,66.0,187.0,148.0,185.0,153.0,61.0,363.0,11281.447638645615,11857.701785701382,3770.73562379438,7773.4355579881185,3761.6337708168207,4574.37484600268,9237.916984246147,11085.754408736908,3.2910861724629603
184,11001000111,164.0,63.0,160.0,264.0,125.0,132.0,90.0,338.0,7622.599755841632,10230.174089624721,5563.380428549085,6651.0678571021335,6709.94132091649,4366.448716638922,9237.916984246147,10322.272700146212,3.3540127283275174
185,01100101111,164.0,115.0,170.0,230.0,86.0,98.0,92.0,279.0,5244.348632019042,7595.129248357747,5687.011104739065,7066.7595981710165,5845.782211404518,7970.501625610731,9237.916984246147,8520.45586787217,3.426107929037156
186,01001010110,164.0,86.0,167.0,291.0,60.0,68.0,105.0,163.0,3658.8478828039833,5270.089682533947,6490.610499973933,6942.052075850352,7396.185319646586,5960.549041761068,9237.916984246147,4977.900740011339,3.425944008943711
187,00100100111,164.0,188.0,185.0,246.0,165.0,58.0,129.0,683.0,10061.831677710954,4495.076493926013,7974.1786142536885,7690.297209774341,6252.4453217630935,13030.037440128846,9237.916984246147,20858.320278697818,3.5231694630873305
188,11010011111,163.0,109.0,439.0,544.0,189.0,111.0,218.0,73.0,11525.370830832548,8602.64639354806,13475.743704707784,18248.86743292398,13826.545752191558,7554.6493668832145,9181.588222147086,2229.366589084833,3.235205860933911
189,11000010110,163.0,112.0,318.0,445.0,139.0,125.0,112.0,143.0,8476.330928495894,9687.664857599168,6923.317866638861,13218.99736599049,11310.317756847873,7762.575496246973,9181.588222147086,4367.115373138782,3.305008778751797
190,01101110000,163.0,70.0,343.0,292.0,131.0,95.0,125.0,74.0,7988.4845441220305,7362.625291775367,7726.917261873729,14258.226718662698,7421.601764043998,4851.609685154358,9181.588222147086,2259.9058574284604,3.261817696004061
191,01011000111,163.0,88.0,153.0,198.0,106.0,120.0,92.0,326.0,6463.964592953704,9300.158263295201,5687.011104739065,6360.083638353915,5032.455990687368,6099.166461336907,9181.588222147086,9955.801480022677,3.3844521298204766
192,01010000110,163.0,131.0,399.0,399.0,146.0,119.0,156.0,248.0,8903.196514823027,9222.656944434408,9643.192742818414,16586.100468648445,10141.161314566969,9079.440982217442,9181.588222147086,7573.738549219705,3.3313526353486274
193,01000010111,163.0,112.0,286.0,286.0,197.0,104.0,161.0,173.0,12013.217215206412,8060.137161522507,9952.269433293362,11888.783794570063,7269.103097659532,7762.575496246973,9181.588222147086,5283.293423447617,3.2495553128770744
194,11011111110,162.0,56.0,205.0,262.0,161.0,134.0,151.0,73.0,9817.908485524022,10385.176727346308,9334.116052343465,8521.680691912108,6659.108432121669,3881.2877481234864,9125.259460048024,2229.366589084833,3.1655202724946356
195,01110100100,162.0,132.0,342.0,332.0,155.0,106.0,155.0,227.0,9452.023697243623,8215.139799244094,9581.377404723424,14216.65754455581,8438.259539940436,9148.74969200536,9125.259460048024,6932.413914003521,3.3197743951994756
196,01001010100,162.0,99.0,264.0,336.0,111.0,65.0,110.0,139.0,6768.868583187369,5037.585725951567,6799.687190448882,10974.26196421852,8539.92531753008,6861.562269004021,9125.259460048024,4244.958299764271,3.3641659330503857
