,variant,correct_counts_6261_y_F_4,correct_counts_6261_y_F_5,correct_counts_6261_y_F_7,correct_counts_6261_y_F_6,correct_counts_6261_y_F_2,correct_counts_6261_y_F_3,correct_counts_6261_y_F_1,correct_counts_6261_y_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
121,01010111110,351.0,383.0,268.0,364.0,190.0,276.0,320.0,28.0,14832.966454846257,10982.913496579502,13951.896943407948,13336.271701193351,11989.433435726558,9364.126168356253,5959.454848500548,912.4895747101847,3.1869800730186557
122,01011100111,349.0,232.0,369.0,282.0,329.0,456.0,366.0,260.0,16965.205382730408,19017.78179144556,23050.960167369652,13260.281549049798,7262.528869682928,7254.625218341933,8205.368802599634,8473.117479451716,3.167079285634084
123,01011001011,347.0,397.0,523.0,376.0,85.0,125.0,100.0,274.0,4635.3020171394555,4913.408669522409,6318.793905528963,13184.291396906247,12427.689488207425,9672.83362445591,11629.831663305173,8929.362266806807,3.5580874540174916
124,01001100111,346.0,283.0,407.0,277.0,328.0,503.0,485.0,450.0,22481.214783126357,18959.976983568824,25426.826675848544,13146.29632083447,8859.033060863227,7125.997111633742,9050.366131864637,14665.011022127968,3.1954383571716605
125,11100111011,345.0,512.0,248.0,469.0,170.0,268.0,327.0,62.0,15157.437596046018,9826.817339044817,13547.494133454094,13108.301244762695,16027.649919300255,12065.31640922825,5514.719412045283,2020.512629715409,3.2432496414263148
126,01001111100,345.0,389.0,424.0,499.0,239.0,365.0,385.0,91.0,17845.912765986905,13815.34908253948,18450.87820414457,13108.301244762695,12177.257458218357,12837.085049477391,9428.391252851612,2965.5911178081,3.2101568467354915
127,01111111110,344.0,402.0,308.0,361.0,180.0,279.0,341.0,23.0,15806.379878445543,10404.86541781216,14103.547997140644,13070.306168690919,12584.20950695059,9286.94930433134,6848.925721411077,749.5450077976517,3.1899952418300184
128,00100111111,344.0,534.0,475.0,481.0,103.0,203.0,242.0,190.0,11217.430881477481,5953.895211303625,10261.721302579035,13070.306168690919,16716.33800177019,12374.023865327907,10562.466615812538,6191.893542676254,3.4182306770676774
129,01110011110,342.0,518.0,178.0,245.0,127.0,165.0,220.0,60.0,10197.664437706802,7341.210600345246,8340.80795529823,12994.316016547367,16215.473941792055,6302.777228701324,3958.145384451856,1955.3348029503957,3.2814552335694938
130,01100010111,340.0,455.0,363.0,380.0,158.0,213.0,280.0,104.0,12978.845647990474,9133.159644524007,10767.22481502135,12918.325864403816,14243.321705628156,9775.736109822463,8071.948171663055,3389.246991780686,3.2956338512206327
131,11000011110,339.0,460.0,325.0,369.0,145.0,193.0,196.0,128.0,9085.191953593332,8381.697142126462,9756.217790136718,12880.33078833204,14399.841724371323,9492.754275064444,7226.950842398052,4171.380912960844,3.3530454821544065
132,01010011001,339.0,279.0,208.0,233.0,115.0,167.0,150.0,67.0,6952.953025709183,6647.552905824436,8441.908657786693,12880.33078833204,8733.817045868695,5994.069772601668,4625.248539134754,2183.457196627942,3.2971138475404067
133,01101111101,338.0,297.0,322.0,384.0,177.0,320.0,361.0,155.0,16733.440281873434,10231.450994181958,16176.112398154144,12842.335712260263,9297.289113344093,9878.638595189015,7160.240526929762,5051.281574288522,3.2177219410021474
134,11010111100,337.0,465.0,453.0,412.0,241.0,317.0,320.0,149.0,14832.966454846257,13930.958698292949,16024.461344421448,12804.340636188488,14556.36174311449,10598.95599275488,10073.257635711747,4855.748093993483,3.262149645235123
135,10000111100,337.0,526.0,622.0,601.0,143.0,216.0,269.0,200.0,12468.962426105136,8266.087526372994,10918.875868754047,12804.340636188488,16465.90597178112,15461.098426324474,13831.272073758733,6517.78267650132,3.4189271369011944
136,00000011101,337.0,370.0,516.0,351.0,97.0,123.0,95.0,248.0,4403.536916282483,5607.066364043219,6217.693203040499,12804.340636188488,11582.481386994325,9029.693090914958,11474.174260545831,8082.050518861636,3.5410494100072896
137,11000100110,336.0,330.0,465.0,492.0,268.0,404.0,380.0,299.0,17614.14766512993,15491.688510964772,20422.341902669606,12766.345560116712,10330.321237048993,12657.005700085925,10340.098897584905,9744.085101369472,3.2597708894428323
138,01001110010,336.0,415.0,350.0,517.0,175.0,331.0,440.0,57.0,20395.328875413605,10115.84137842849,16732.16626184069,12766.345560116712,12991.161555682824,13300.146233626876,7782.870137967133,1857.568062802876,3.196063761278455
139,01110111010,335.0,322.0,60.0,194.0,165.0,247.0,319.0,7.0,14786.613434674862,9537.793299661147,12485.93675732523,12728.350484044935,10079.889207059927,4990.770540277784,1334.2063093657941,228.12239367754617,3.077476561921898
140,01011110001,335.0,326.0,325.0,403.0,233.0,386.0,438.0,152.0,20302.622835070815,13468.520235279075,19512.435580273435,12728.350484044935,10205.105222054459,10367.425400680138,7226.950842398052,4953.514834141002,3.1668420328725557
141,01011011001,335.0,468.0,458.0,336.0,133.0,219.0,260.0,82.0,12051.785244562583,7688.039447605652,11070.526922486742,12728.350484044935,14650.273754360389,8643.808770790387,10184.441494825563,2672.290897365541,3.320597417287915
142,11000011111,334.0,464.0,376.0,449.0,177.0,236.0,236.0,122.0,10939.312760449115,10231.450994181958,11929.88289363868,12690.35540797316,14525.057739365857,11550.803982395488,8361.026205358978,3975.8474326658047,3.324958821263837
143,01011111110,334.0,336.0,262.0,402.0,214.0,284.0,323.0,41.0,14972.025515360441,12370.228885621123,14356.299753361802,12690.35540797316,10518.145259540792,10341.6997793385,5826.034217563968,1336.1454486827704,3.176730317779634
144,11110111101,333.0,377.0,437.0,346.0,250.0,344.0,340.0,163.0,15760.026858274148,14451.201969183556,17389.320828015705,12652.360331901384,11801.609413234759,8901.064984206769,9717.469286547535,5311.992881348575,3.2259409485891655
145,10011110010,333.0,498.0,814.0,529.0,140.0,196.0,281.0,300.0,13025.19866816187,8092.673102742791,9907.868843869413,12652.360331901384,15589.39386681939,13608.853689726533,18100.732263729275,9776.67401475198,3.461456988058513
146,00010111111,333.0,444.0,482.0,434.0,122.0,221.0,224.0,74.0,10383.07651839238,7052.186560961575,11171.627624975205,12652.360331901384,13898.97766439319,11164.919662270917,10718.12401857188,2411.579590305488,3.3592304964913104
147,11001110010,332.0,349.0,389.0,387.0,142.0,238.0,281.0,43.0,13025.19866816187,8208.28271849626,12030.983596127144,12614.365255829607,10925.097308273025,9955.815459213929,8650.1042390549,1401.3232754477835,3.2626850049479614
148,01011100101,332.0,290.0,373.0,286.0,218.0,372.0,480.0,373.0,22249.449682269387,12601.44811712806,18804.730662854192,12614.365255829607,9078.161087103661,7357.527703708485,8294.315889890688,12155.66469167496,3.217349792240616
149,11010010111,331.0,322.0,388.0,307.0,188.0,253.0,272.0,100.0,12608.021486619318,10867.303880826033,12789.23886479062,12576.370179757832,10079.889207059927,7897.765751882884,8627.867467232136,3258.89133825066,3.2467651923177963
150,01001011110,331.0,385.0,420.0,411.0,116.0,182.0,243.0,167.0,11263.783901648876,6705.35771370117,9200.163926450168,12576.370179757832,12052.041443223825,10573.230371413241,9339.444165560559,5442.348534878602,3.3745759895902365
151,11001011011,330.0,415.0,317.0,293.0,171.0,228.0,280.0,97.0,12978.845647990474,9884.622146921552,11525.480083684826,12538.375103686056,12991.161555682824,7537.607053099951,7049.056667815946,3161.1245981031398,3.2514586601878697
152,01000111010,330.0,435.0,104.0,226.0,152.0,225.0,308.0,2.0,14276.730212789522,8786.330797263601,11373.829029952132,12538.375103686056,13617.24163065549,5813.990423210202,2312.624269567377,65.1778267650132,3.1381353421637077
153,00100011100,330.0,536.0,383.0,496.0,72.0,86.0,84.0,170.0,3893.6536943971423,4161.946167124865,4347.330207003926,12538.375103686056,16778.946009267456,12759.908185452477,8516.68360811832,5540.115275026122,3.5642871074053133
154,11110011110,329.0,434.0,326.0,419.0,155.0,222.0,218.0,66.0,10104.958397364013,8959.745220893805,11222.177976219436,12500.38002761428,13585.937626906856,10779.035342146346,7249.187614220816,2150.8682832454356,3.308302958674737
155,01000100011,329.0,340.0,460.0,277.0,130.0,216.0,236.0,171.0,10939.312760449115,7514.625023975449,10918.875868754047,12500.38002761428,10643.361274535326,7125.997111633742,10228.915038471088,5572.704188408628,3.343348141959886
156,01011110000,328.0,298.0,221.0,321.0,195.0,286.0,353.0,58.0,16362.616120502278,11271.937535963174,14457.400455850266,12462.384951542504,9328.593117092727,8257.924450665816,4914.326572830675,1890.1569761853825,3.1427581352185934
157,11001011111,326.0,362.0,374.0,380.0,187.0,236.0,248.0,107.0,11495.54900250585,10809.4990729493,11929.88289363868,12386.394799398951,11332.049357005259,9775.736109822463,8316.552661713451,3487.0137319282057,3.282150880871201
158,11000111111,326.0,286.0,307.0,374.0,199.0,315.0,292.0,64.0,13535.08189004721,11503.156767470111,15923.360641932984,12386.394799398951,8952.945072109127,9621.382381772633,6826.688949588314,2085.690456480422,3.1953709668514825
159,00010111010,326.0,423.0,334.0,600.0,63.0,86.0,104.0,41.0,4820.714097825034,3641.702896234256,4347.330207003926,12386.394799398951,13241.59358567189,15435.372804982835,7427.081788802921,1336.1454486827704,3.5077490062892007
160,00010100101,326.0,265.0,374.0,303.0,101.0,221.0,189.0,423.0,8760.72081239357,5838.285595550156,11171.627624975205,12386.394799398951,8295.560993387828,7794.863266516331,8316.552661713451,13785.11036080029,3.45868680216856
161,11010011111,325.0,515.0,383.0,374.0,169.0,240.0,272.0,115.0,12608.021486619318,9769.012531168084,12132.084298615608,12348.399723327177,16121.561930546155,9621.382381772633,8516.68360811832,3747.7250389882583,3.3028889117681226
162,01111101001,325.0,296.0,295.0,305.0,104.0,143.0,119.0,125.0,5516.009400395952,6011.700019180359,7228.700227925133,12348.399723327177,9265.98510959546,7846.3145091996075,6559.847687715155,4073.6141728133243,3.4061586470474436
163,00100111101,325.0,398.0,480.0,368.0,105.0,130.0,162.0,118.0,7509.189267765918,6069.504827057093,6571.54566175012,12348.399723327177,12458.993491956058,9467.028653722806,10673.650474926353,3845.4917791357784,3.4365184809145015
164,00010011101,325.0,435.0,456.0,454.0,101.0,136.0,198.0,239.0,9177.897993936122,5838.285595550156,6874.847769215511,12348.399723327177,13617.24163065549,11679.432089103679,10139.967951180037,7788.750298419077,3.4669799769769996
165,11100111111,324.0,437.0,370.0,359.0,215.0,304.0,255.0,80.0,11820.020143705611,12428.033693497859,15367.306778246437,12310.4046472554,13679.849638152757,9235.498061648063,8227.605574422398,2607.113070600528,3.2492029403495715
166,01000011101,324.0,301.0,337.0,250.0,146.0,171.0,187.0,88.0,8668.014772050781,8439.501950003198,8644.11006276362,12310.4046472554,9422.505128338627,6431.405335409515,7493.7921042712105,2867.8243776605805,3.302494083128849
167,00110111111,324.0,607.0,389.0,401.0,96.0,184.0,199.0,140.0,9224.251014107516,5549.261556166485,9301.264628938632,12310.4046472554,19001.53027542042,10315.974157996861,8650.1042390549,4562.447873550924,3.418089334950392
168,00011111101,324.0,450.0,544.0,433.0,139.0,196.0,255.0,290.0,11820.020143705611,8034.868294866057,9907.868843869413,12310.4046472554,14086.80168688499,11139.19404092928,12096.8038715832,9450.784880926913,3.422574086887818
169,11110011100,322.0,400.0,394.0,295.0,153.0,229.0,205.0,90.0,9502.369135135883,8844.135605140336,11576.030434929058,12234.414495111849,12521.601499453323,7589.058295783228,8761.288098168716,2933.002204425594,3.310756127854404
170,01101111010,322.0,361.0,236.0,330.0,148.0,224.0,292.0,38.0,13535.08189004721,8555.111565756664,11323.2786787079,12234.414495111849,11300.745353256625,8489.45504274056,5247.878150172124,1238.3787085352506,3.208814820341725
171,01110000100,321.0,299.0,316.0,338.0,85.0,153.0,130.0,150.0,6025.892622281292,4913.408669522409,7734.203740367449,12196.419419040072,9359.89712084136,8695.260013473664,7026.819895993183,4888.33700737599,3.4299325286391653
172,11111111100,320.0,459.0,440.0,415.0,195.0,306.0,344.0,119.0,15945.438938959727,11271.937535963174,15468.407480734899,12158.424342968297,14368.53772062269,10676.132856779794,9784.179602015824,3878.080692518285,3.257449274346253
173,01110100100,320.0,365.0,424.0,429.0,218.0,302.0,354.0,220.0,16408.96914067367,12601.44811712806,15266.206075757973,12158.424342968297,11425.961368251159,11036.291555562728,9428.391252851612,7169.560944151452,3.2664269435019135
174,01010101100,320.0,374.0,359.0,512.0,104.0,177.0,166.0,171.0,7694.601348451496,6011.700019180359,8947.41217022901,12158.424342968297,11707.697401988858,13171.518126918687,7983.001084372002,5572.704188408628,3.4344104565505704
175,01010101011,320.0,353.0,328.0,314.0,110.0,163.0,177.0,61.0,8204.484570336836,6358.528866440764,8239.707252809767,12158.424342968297,11050.31332326756,8077.845101274351,7293.6611578663415,1987.9237163329024,3.3404733168094145
176,01010000101,320.0,309.0,207.0,306.0,106.0,167.0,166.0,264.0,7694.601348451496,6127.3096349338275,8441.908657786693,12158.424342968297,9672.937158327693,7872.040130541246,4603.01176731199,8603.473132981742,3.4048693768310963
177,00110111100,320.0,422.0,509.0,419.0,75.0,130.0,161.0,88.0,7462.836247594523,4335.360590755066,6571.54566175012,12158.424342968297,13210.289581923256,10779.035342146346,11318.516857786488,2867.8243776605805,3.4612185152312103
178,11110010101,319.0,353.0,271.0,297.0,155.0,233.0,223.0,192.0,10336.723498220985,8959.745220893805,11778.231839905986,12120.42926689652,11050.31332326756,7640.509538466504,6026.165163968837,6257.071369441266,3.3079368315482065
179,10000011111,319.0,400.0,636.0,463.0,126.0,186.0,202.0,291.0,9363.3100746217,7283.405792468512,9402.365331427096,12120.42926689652,12521.601499453323,11910.962681178422,14142.586879277418,9483.37379430942,3.474520999473597
180,01101011001,319.0,325.0,306.0,314.0,88.0,135.0,195.0,56.0,9038.838933421937,5086.823093152611,6824.297417971279,12120.42926689652,10173.801218305825,8077.845101274351,6804.452177765551,1824.9791494203694,3.3391074274713066
181,01011011000,317.0,439.0,429.0,368.0,134.0,131.0,245.0,81.0,11356.489941991666,7745.844255482386,6622.096012994352,12044.43911475297,13742.457645650024,9467.028653722806,9539.575111965429,2639.701983983034,3.3459577609172526
182,11000110011,316.0,418.0,290.0,401.0,190.0,258.0,274.0,40.0,12700.727526962108,10982.913496579502,13041.990621011779,12006.444038681193,13085.073566928724,10315.974157996861,6448.6638286013385,1303.556535300264,3.2309423765749603
183,11110100110,315.0,340.0,440.0,377.0,266.0,322.0,361.0,335.0,16733.440281873434,15376.078895211303,16277.213100642606,11968.448962609416,10643.361274535326,9698.559245797549,9784.179602015824,10917.285983139709,3.2713143533248
184,01000100010,315.0,396.0,392.0,421.0,100.0,164.0,175.0,138.0,8111.778529994047,5780.480787673422,8290.257604053999,11968.448962609416,12396.385484458791,10830.486584829623,8716.81455452319,4497.27004678591,3.4180744134969676
185,00010111101,315.0,421.0,440.0,387.0,117.0,165.0,205.0,134.0,9502.369135135883,6763.162521577904,8340.80795529823,11968.448962609416,13178.985578174625,9955.815459213929,9784.179602015824,4366.914393255884,3.3932399506825996
186,11010011010,314.0,309.0,184.0,295.0,119.0,145.0,147.0,40.0,6813.8939651949995,6878.7721373313725,7329.800930413596,11930.453886537642,9672.937158327693,7589.058295783228,4091.5660153884355,1303.556535300264,3.3013410135020935
187,10100111111,314.0,359.0,528.0,360.0,160.0,211.0,262.0,190.0,12144.491284905373,9248.769260277475,10666.124112532889,11930.453886537642,11238.137345759358,9261.223682989701,11741.01552241899,6191.893542676254,3.349775131717949
188,01011101011,314.0,331.0,306.0,269.0,118.0,173.0,182.0,122.0,8436.24967119381,6820.967329454638,8745.210765252084,11930.453886537642,10361.625240797626,6920.192140900638,6804.452177765551,3975.8474326658047,3.3391440443214226
189,01010011010,314.0,275.0,152.0,235.0,72.0,136.0,129.0,18.0,5979.539602109898,4161.946167124865,6874.847769215511,11930.453886537642,8608.60103087416,6045.521015284944,3379.989317060012,586.6004408851187,3.307602554545737
190,01000110011,314.0,396.0,150.0,311.0,155.0,301.0,373.0,13.0,17289.676523930168,8959.745220893805,15215.655724513741,11930.453886537642,12396.385484458791,8000.668237249436,3335.5157734144855,423.65587397258577,3.124728382140502
191,11001011101,313.0,461.0,381.0,485.0,193.0,298.0,318.0,181.0,14740.260414503467,11156.327920209706,15064.004670781045,11892.458810465865,14431.145728119956,12476.926350694459,8472.210064472793,5898.5933222336935,3.2920053584232023
192,01110111001,312.0,334.0,250.0,256.0,201.0,290.0,313.0,34.0,14508.495313646496,11618.76638322358,14659.601860827192,11854.463734394089,10455.537252043527,6585.759063459343,5559.192955690809,1108.0230550052243,3.143898459923296
193,01010101101,312.0,495.0,547.0,616.0,134.0,196.0,240.0,273.0,11124.724841134694,7745.844255482386,9907.868843869413,11854.463734394089,15495.48185557349,15846.982746449044,12163.51418705149,8896.773353424302,3.4526554649960226
194,11111111010,311.0,338.0,167.0,331.0,125.0,214.0,223.0,30.0,10336.723498220985,7225.600984591778,10817.775166265583,11816.468658322314,10580.753267038059,8515.180664082198,3713.5408944014607,977.6674014751978,3.232753261128335
195,11010001011,311.0,348.0,405.0,319.0,84.0,124.0,140.0,203.0,6489.422823995237,4855.603861645674,6268.243554284731,11816.468658322314,10893.793304524392,8206.47320798254,9005.89258821911,6615.549416648839,3.476845534766989
