,variant,correct_counts_6261_x_F_1,correct_counts_6261_x_F_2,correct_counts_6261_x_F_3,correct_counts_6261_x_F_7,correct_counts_6261_x_F_6,correct_counts_6261_x_F_4,correct_counts_6261_x_F_5,correct_counts_6261_x_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
121,00100111101,187.0,90.0,121.0,323.0,475.0,408.0,541.0,318.0,14723.300926813034,6812.013393865938,4945.829623135197,9529.677381257012,14574.804363137737,12026.679118722219,7011.377791579125,6184.494325519732,3.337387329743442
122,10101011000,186.0,60.0,286.0,218.0,302.0,408.0,345.0,264.0,14644.566697257884,4541.342262577292,11690.142745592284,9529.677381257012,9294.468586474159,7646.435987061283,4732.137333016251,5134.297175903173,3.224622495774559
123,10010110010,186.0,129.0,210.0,459.0,391.0,488.0,631.0,186.0,14644.566697257884,9763.885864541178,8583.671246763566,11398.241573660349,16999.44834221795,9899.85586404292,9963.536861717705,3617.345737568145,3.288470511905654
124,10000000000,186.0,127.0,188.0,258.0,233.0,258.0,332.0,254.0,14644.566697257884,9612.507789121935,7684.429497102621,6026.119520500758,8944.24223394035,5899.402599289004,5600.419412468775,4939.816222270478,3.167886815095504
125,01111101000,186.0,106.0,182.0,216.0,255.0,331.0,324.0,98.0,14644.566697257884,8023.0379972198825,7439.18174719509,7731.1843460688015,8728.718324688774,6456.427737419296,4688.723229043626,1905.9133456004206,3.129370317022937
126,01010001101,186.0,150.0,238.0,394.0,497.0,579.0,592.0,313.0,14644.566697257884,11353.35565644323,9728.160746332042,13523.733342519143,15948.769284616526,12583.70425685251,8552.578482607354,6087.253848703384,3.3011964982297495
127,11011011111,185.0,159.0,452.0,341.0,426.0,523.0,575.0,222.0,14565.832467702734,12034.556995829824,18475.330493033962,12215.738407836807,15490.78097745693,10786.032220159295,7402.10472733276,4317.4771706458505,3.220927798164168
128,10000001011,184.0,110.0,190.0,462.0,407.0,360.0,482.0,527.0,14487.098238147584,8325.794148058369,7766.178747071797,8408.538865815011,12985.315532407374,10304.965055410406,10028.658017676644,10249.146256443079,3.3625618544167253
129,01110011110,184.0,94.0,268.0,189.0,400.0,584.0,591.0,82.0,14487.098238147584,7114.769544704424,10954.399495869693,13640.518604544352,15921.828795960078,10127.729784187131,4102.632825413172,1594.743819788107,3.2245877408013746
130,11010111001,183.0,99.0,209.0,258.0,239.0,227.0,275.0,58.0,14408.364008592434,7493.214733252532,8542.796621778978,5302.050895944465,7408.63438052288,6051.318546051811,5600.419412468775,1127.9895310696368,3.1012986291091273
131,10100100100,183.0,88.0,186.0,386.0,254.0,227.0,298.0,674.0,14408.364008592434,6660.635318446695,7602.680247133444,5302.050895944465,8028.2656196211565,6431.108412958828,8378.92206671685,13108.016274843709,3.3517636321086326
132,01001001101,183.0,109.0,321.0,339.0,477.0,402.0,565.0,442.0,14408.364008592434,8250.105110348748,13120.75462005288,9389.535066826762,15221.376090892461,12077.317767643153,7358.690623360135,8596.058150565163,3.3193282861527016
133,00111011011,183.0,133.0,227.0,344.0,449.0,485.0,420.0,244.0,14408.364008592434,10066.642015379664,9278.539871501569,11328.170416445222,11315.005235707671,11368.376682750055,7467.2258832917,4745.335268637782,3.2586899280028794
134,11000000001,182.0,87.0,92.0,150.0,144.0,128.0,216.0,173.0,14329.629779037285,6584.946280737074,3760.4654985821335,2989.702707845337,5819.145549792516,3645.982722307367,3256.057797946962,3364.5204978456404,3.0640773363187925
135,01100011100,182.0,107.0,348.0,232.0,327.0,606.0,514.0,116.0,14329.629779037285,8098.727034929504,14224.369494636765,14154.373757455269,13847.411169413674,8279.41909857298,5036.036060824635,2255.9790621392735,3.19841417688535
136,10001001100,181.0,200.0,275.0,397.0,417.0,445.0,455.0,652.0,14250.895549482135,15137.807541924307,11240.521870761811,10393.888320243555,12257.92233868331,10558.158300015084,8617.699638566293,12680.158176851777,3.3050744030757047
137,01110001110,181.0,120.0,255.0,270.0,328.0,432.0,508.0,254.0,14250.895549482135,9082.684525154584,10423.029371070044,10090.246638978013,13685.768237474991,8304.738423033448,5860.904036304532,4939.816222270478,3.237440205965987
138,00110010110,181.0,146.0,172.0,248.0,324.0,246.0,369.0,339.0,14250.895549482135,11050.599505604743,7030.435497349206,5745.834891640257,9941.040314228881,8203.461125191576,5383.348892605644,6592.904328148394,3.21546159662237
139,10001011110,180.0,55.0,131.0,299.0,334.0,330.0,376.0,435.0,14172.161319926985,4162.897074029184,5354.575872981081,7707.82729366376,10129.62373482401,8456.654369796255,6490.408543907612,8459.921483022275,3.346921179045984
140,10000001111,180.0,119.0,203.0,358.0,292.0,332.0,465.0,622.0,14172.161319926985,9006.995487444963,8297.548871871446,7754.541398473843,12527.327225247778,7393.242742456606,7771.124611100083,12096.71531595369,3.3384368739506476
141,01100001111,180.0,170.0,254.0,429.0,357.0,367.0,434.0,330.0,14172.161319926985,12867.136410635661,10382.154746085456,8572.038232650302,11692.172076897927,9038.998832387015,9312.325302128313,6417.871469878967,3.2494720768399854
142,01000100111,180.0,104.0,150.0,652.0,563.0,283.0,434.0,776.0,14172.161319926985,7871.6599218006395,6131.193747688261,6610.0458306268,11692.172076897927,14254.779671243386,14152.997895076129,15091.722001897208,3.4713029323235536
143,11111011110,179.0,140.0,447.0,324.0,270.0,440.0,643.0,258.0,14093.427090371835,10596.465279347014,18270.95736811102,10277.103058218347,17322.734206095316,6836.217604326313,7033.084843565438,5017.608603723556,3.218573870742209
144,11011011100,179.0,103.0,320.0,223.0,262.0,492.0,413.0,162.0,14093.427090371835,7795.970884091018,13079.87999506829,11491.669783280515,11126.421815112542,6633.663008642571,4840.672592947817,3150.5914488496746,3.177541184758933
145,11000101100,179.0,150.0,170.0,210.0,261.0,185.0,299.0,208.0,14093.427090371835,11353.35565644323,6948.686247380029,4321.054694932714,8055.206108277604,6608.343684182103,4558.4809171257475,4045.203835560076,3.1235345984718776
146,00000011000,179.0,138.0,196.0,201.0,259.0,394.0,471.0,81.0,14093.427090371835,10445.087203927771,8011.426496979328,9202.678647586428,12688.970157186459,6557.705035261168,4363.117449248929,1575.2957244248373,3.144370675501149
147,11000100111,178.0,214.0,186.0,358.0,362.0,204.0,391.0,488.0,14014.692860816685,16197.454069859008,7602.680247133444,4764.838690628506,10533.731064670712,9165.595454689354,7771.124611100083,9490.670537275564,3.2439368689637287
148,01111110010,178.0,52.0,226.0,153.0,228.0,510.0,515.0,41.0,14014.692860816685,3935.8299609003197,9237.665246516981,11912.096726571266,13874.35165807012,5772.805976986665,3321.1789539059014,797.3719098940535,3.186468391747352
149,01000001110,178.0,94.0,211.0,415.0,392.0,562.0,527.0,303.0,14014.692860816685,7114.769544704424,8624.545871748154,13126.663451633434,14197.637521947481,9925.175188503388,9008.426574319928,5892.772895070688,3.3272192396026545
150,00000100011,178.0,90.0,101.0,329.0,286.0,142.0,329.0,350.0,14014.692860816685,6812.013393865938,4128.337123443429,3316.701441515921,8863.420767971009,7241.326795693799,7141.620103497004,6806.8333771443595,3.280984836113971
151,00111000111,177.0,78.0,122.0,278.0,309.0,142.0,199.0,689.0,13935.958631261536,5903.74494135048,4986.704248119786,3316.701441515921,5361.15724263292,7823.6712582845585,6034.560452195036,13399.737705292753,3.361589205572908
152,00001110010,177.0,108.0,139.0,374.0,344.0,334.0,485.0,179.0,13935.958631261536,8174.416072639126,5681.572872857789,7801.255503283926,13066.136998376714,8709.847614400933,8118.4374428810925,3481.209070025258,3.2699924833848235
153,10001000010,176.0,110.0,148.0,280.0,251.0,290.0,352.0,572.0,13857.224401706384,8325.794148058369,6049.444497719084,6773.545197462092,9483.052007069286,6355.150439577425,6077.974556167663,11124.31054779021,3.310749213030151
154,11101101000,175.0,121.0,189.0,209.0,229.0,181.0,253.0,258.0,13778.490172151234,9158.373562864206,7725.304122087209,4227.626485312547,6815.943630081049,5798.125301447132,4536.773865139434,5017.608603723556,3.142468351021829
155,11011101001,175.0,90.0,137.0,225.0,215.0,239.0,287.0,260.0,13778.490172151234,6812.013393865938,5599.823622888612,5582.335524804966,7731.920244400241,5443.654759000583,4884.0866969204435,5056.504794450096,3.1938803407919782
156,10101011111,175.0,110.0,214.0,515.0,380.0,347.0,462.0,493.0,13778.490172151234,8325.794148058369,8747.169746701918,8104.897184549469,12446.505759278438,9621.343294977774,11179.131772951238,9587.911014091911,3.361877666347569
157,01111100101,175.0,155.0,110.0,503.0,374.0,358.0,491.0,541.0,13778.490172151234,11731.800844991338,4496.208748304725,8361.824761004927,13227.779930315395,9469.427348214967,10918.64714911548,10521.419591528853,3.362442497505054
158,00000001001,175.0,108.0,123.0,314.0,285.0,353.0,374.0,288.0,13778.490172151234,8174.416072639126,5027.578873104374,8245.039498979719,10075.742757511116,7216.007471233331,6816.014323702308,5601.051464621644,3.261792470550826
159,10010011101,174.0,90.0,197.0,380.0,503.0,467.0,534.0,401.0,13699.755942596084,6812.013393865938,8052.301121963917,10907.743473154473,14386.22094254261,12735.620203615317,8248.679754798972,7798.686240671109,3.3672974407423175
160,10001001111,174.0,121.0,225.0,495.0,347.0,273.0,440.0,1028.0,13699.755942596084,9158.373562864206,9196.790621532391,6376.475306576383,11853.815008836607,8785.805587782335,10744.990733224975,19992.642033441145,3.444346451977994
161,10000100010,174.0,153.0,231.0,477.0,375.0,332.0,465.0,705.0,13699.755942596084,11580.422769572095,9442.038371439921,7754.541398473843,12527.327225247778,9494.746672675436,10354.26379747134,13710.907231105066,3.364422798408608
162,01111011111,174.0,78.0,195.0,343.0,405.0,518.0,536.0,198.0,13699.755942596084,5903.74494135048,7970.5518719947395,12098.9531458116,14440.101919855502,10254.32640648947,7445.518831305387,3850.7228819273805,3.3101315106240907
163,01000100110,174.0,119.0,186.0,525.0,505.0,366.0,434.0,658.0,13699.755942596084,9006.995487444963,7602.680247133444,8548.681180245261,11692.172076897927,12786.258852536253,11396.202292814367,12796.846749031396,3.41186245605284
164,00111001100,174.0,120.0,287.0,333.0,330.0,541.0,537.0,392.0,13699.755942596084,9082.684525154584,11731.017370576874,12636.165351127558,14467.04240851195,8355.377071954383,7228.448311442256,7623.653382401682,3.293273481295643
165,00101101100,174.0,60.0,123.0,338.0,241.0,148.0,232.0,395.0,13699.755942596084,4541.342262577292,5027.578873104374,3456.8437559461713,6250.193368295665,6101.957194972746,7336.983571373821,7681.997668491491,3.2979604472727577
166,00001011111,174.0,112.0,101.0,336.0,339.0,256.0,378.0,532.0,13699.755942596084,8477.172223477612,4128.337123443429,5979.405415690674,10183.504712136903,8583.250992098594,7293.569467401196,10346.386733259425,3.344223939592293
167,00000101000,174.0,67.0,101.0,302.0,273.0,295.0,226.0,223.0,13699.755942596084,5071.1655265446425,4128.337123443429,6890.330459487301,6088.550436356984,6912.175577707717,6555.529699866551,4336.925266009121,3.243735035269609
168,10010001111,173.0,125.0,151.0,420.0,362.0,376.0,493.0,697.0,13621.021713040935,9461.129713702692,6172.068372672849,8782.251704295679,13281.66090762829,9165.595454689354,9116.961834251495,13555.32246819891,3.393979535267017
169,10001110001,173.0,110.0,169.0,421.0,448.0,419.0,656.0,477.0,13621.021713040935,8325.794148058369,6907.811622395441,9786.60495771247,17672.96055862912,11343.057358289587,9138.668886237807,9276.741488279598,3.3851514123782604
170,10000001101,172.0,135.0,204.0,632.0,413.0,388.0,514.0,572.0,13542.287483485785,10218.020090798907,8338.423496856036,9062.536333156178,13847.411169413674,10456.881002173213,13718.856855349868,11124.31054779021,3.3936157182972613
171,01111111010,172.0,102.0,289.0,80.0,220.0,488.0,517.0,17.0,13542.287483485785,7720.2818463813965,11812.76662054605,11398.241573660349,13928.232635383014,5570.251381302922,1736.5641589050465,330.61762117558317,3.115597657453464
172,00010001101,172.0,97.0,187.0,401.0,381.0,405.0,427.0,369.0,13542.287483485785,7341.836657833289,7643.554872118032,9459.606224041887,11503.588656302798,9646.662619438242,8704.527846511546,7176.347189046482,3.329793451832963
173,11010001110,171.0,92.0,270.0,259.0,283.0,368.0,384.0,216.0,13463.553253930635,6963.391469285181,11036.14874583887,8595.395285055345,10345.147644075585,7165.368822312395,5622.126464455088,4200.788598466233,3.215963190937751
174,10111000101,171.0,33.0,102.0,245.0,197.0,254.0,278.0,375.0,13463.553253930635,2497.7382444175105,4169.211748428018,5932.691310880591,7489.45584649222,4987.906918712162,5318.227736646705,7293.0357612261,3.3065334695581123
175,10000100011,171.0,69.0,96.0,346.0,282.0,224.0,285.0,480.0,13463.553253930635,5222.5436019638855,3923.963998520487,5231.97973872934,7678.039267087348,7140.049497851927,7510.639987264326,9335.085774369407,3.3519541434548796
176,01000011111,171.0,194.0,314.0,369.0,415.0,867.0,864.0,175.0,13463.553253930635,14683.673315666578,12834.63224516076,20250.564435171153,23276.582199170065,10507.519651094148,8009.902182949527,3403.4166885721797,3.2741522980647204
177,10011100011,170.0,97.0,109.0,442.0,312.0,203.0,288.0,657.0,13384.819024375485,7341.836657833289,4455.334123320136,4741.481638223465,7758.860733056688,7899.629231665962,9594.516977950381,12777.398653668126,3.396201131872749
178,10011100001,170.0,199.0,238.0,275.0,292.0,200.0,350.0,433.0,13384.819024375485,15062.118504214684,9728.160746332042,4671.410481008339,9429.171029756391,7393.242742456606,5969.439296236097,8421.025292295735,3.198276151139409
179,10001101011,170.0,79.0,147.0,482.0,319.0,416.0,446.0,801.0,13384.819024375485,5979.433979060102,6008.569872734496,9716.533800497346,12015.457940775288,8076.864502889237,10462.799057402905,15577.924385978948,3.4549844149602618
180,01010010111,170.0,150.0,353.0,378.0,541.0,659.0,782.0,180.0,13384.819024375485,11353.35565644323,14428.742619559707,15392.297534922478,21067.462129341424,13697.754533113095,8205.265650826344,3500.6571653885276,3.2964919769386434
181,01010000110,170.0,83.0,192.0,434.0,363.0,368.0,392.0,352.0,13384.819024375485,6282.190129898588,7847.927997040974,8595.395285055345,10560.671553327158,9190.914779149822,9420.860562059877,6845.729567870899,3.3355330263904457
182,01001111100,170.0,76.0,244.0,431.0,403.0,523.0,582.0,146.0,13384.819024375485,5752.366865931237,9973.408496239572,12215.738407836807,15679.364398052057,10203.687757568534,9355.739406100938,2839.4219230373615,3.316116295405821
183,01001011101,170.0,279.0,348.0,405.0,635.0,517.0,629.0,236.0,13384.819024375485,21117.241520984408,14224.369494636765,12075.596093406557,16945.56736490506,16077.77103239707,8791.356054456797,4589.750505731625,3.237647247479831
184,00001111111,170.0,181.0,153.0,564.0,450.0,437.0,505.0,331.0,13384.819024375485,13699.715825441497,6253.817622642026,10207.031901003222,13604.94677150565,11393.696007210523,12242.777320280578,6437.319565242237,3.322426695259782
185,11011111101,169.0,70.0,210.0,463.0,461.0,605.0,639.0,284.0,13306.084794820335,5298.232639673507,8583.671246763566,14131.016705050226,17214.972251469528,11672.208576275669,10050.365069662957,5523.259083168566,3.380596090352551
186,11001111111,169.0,109.0,167.0,379.0,471.0,617.0,611.0,158.0,13306.084794820335,8250.105110348748,6826.062372426264,14411.301333910727,16460.638569089017,11925.401820880346,8226.972702812658,3072.7990673965965,3.3206175486182343
187,10001110010,169.0,55.0,153.0,379.0,423.0,449.0,394.0,299.0,13306.084794820335,4162.897074029184,6253.817622642026,10487.316529863721,10614.552530640052,10710.074246777891,8226.972702812658,5814.98051361761,3.3589047684700413
188,10000111100,169.0,70.0,268.0,547.0,570.0,667.0,791.0,321.0,13306.084794820335,5298.232639673507,10954.399495869693,15579.153954162812,21309.926527249445,14432.014942466662,11873.757436513255,6242.838611609541,3.4136035710987827
189,00000011111,169.0,75.0,177.0,408.0,412.0,378.0,442.0,294.0,13306.084794820335,5676.677828221615,7234.808622272149,8828.96580910576,11907.695986149502,10431.561677712745,8856.477210415736,5717.740036801261,3.342755362146813
190,10001010111,168.0,67.0,117.0,344.0,375.0,186.0,285.0,538.0,13227.350565265186,5071.1655265446425,4782.331123196844,4344.4117473377555,7678.039267087348,9494.746672675436,7467.2258832917,10463.075305439044,3.3850228421129605
191,01110111001,168.0,82.0,220.0,182.0,296.0,580.0,436.0,33.0,13227.350565265186,6206.501092188966,8992.41749660945,13547.090394924184,11746.053054210819,7494.5200402984765,3950.6834615089806,641.7871469878967,3.189677686186017
192,00100100011,168.0,188.0,173.0,290.0,226.0,260.0,343.0,298.0,13227.350565265186,14229.539089408849,7071.310122333794,6072.833625310841,9240.587609161264,5722.167328065729,6295.045076030794,5795.53241825434,3.1700651203049404
193,00011001010,168.0,118.0,197.0,231.0,238.0,210.0,164.0,348.0,13227.350565265186,8931.30644973534,8052.301121963917,4904.981005058757,4418.24013965728,6025.999221591343,5014.329008838322,6767.93718641782,3.176251389760151
194,01011001101,167.0,64.0,165.0,384.0,400.0,376.0,682.0,408.0,13148.616335710036,4844.098413415778,6744.313122457087,8782.251704295679,18373.41326369674,10127.729784187131,8335.507962744223,7934.822908213996,3.4025394055642773
195,01010100010,167.0,164.0,207.0,342.0,520.0,424.0,365.0,168.0,13148.616335710036,12413.002184377932,8461.0473718098,9903.39021973768,9833.278359603095,13166.04871944327,7423.811779319074,3267.2800210292926,3.240022986121778
