,variant,correct_counts_6261_b_F_8,correct_counts_6261_b_F_5,correct_counts_6261_b_F_4,correct_counts_6261_b_F_6,correct_counts_6261_b_F_7,correct_counts_6261_b_F_3,correct_counts_6261_b_F_2,correct_counts_6261_b_F_1,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
121,00000000101,277.0,267.0,217.0,250.0,165.0,102.0,179.0,113.0,5692.689021073503,6714.508476315047,5319.806744779571,8977.64272130579,8081.136147602658,4883.198683731988,4749.580126523402,12018.96795286533,3.355554117283223
122,00100101111,274.0,257.0,215.0,405.0,194.0,166.0,231.0,124.0,6246.844589496587,8665.091944294838,8657.724702288322,8894.899470418179,7778.471872411547,7910.781867645821,5584.354815427515,11888.79862485596,3.315568354380133
123,11011111101,273.0,551.0,461.0,504.0,808.0,165.0,247.0,275.0,13853.889210577108,9265.271472904004,8605.569734202247,19072.319329594327,16676.801563030203,9844.528546403688,23258.549952914596,11845.408848852834,3.349412972376752
124,10011000111,273.0,97.0,108.0,305.0,320.0,74.0,98.0,108.0,5440.800126335737,3676.099612731143,3859.4676383694928,4468.135547930992,2935.8434693537747,5957.502394153025,9211.306912045386,11845.408848852834,3.4828521794913962
125,00101000011,273.0,225.0,198.0,236.0,200.0,140.0,277.0,231.0,11637.266936884771,10390.60808904619,7301.695532050392,8191.581837873486,6809.946191799992,4609.739557442997,5757.066820028366,11845.408848852834,3.2015434524805175
126,00010000111,273.0,273.0,165.0,336.0,216.0,111.0,311.0,355.0,17884.11152638136,11665.989587340668,5789.201457554239,6826.318198227905,8262.734712717325,6563.019030935792,6217.632165630635,11845.408848852834,3.146148115698865
127,10011100110,272.0,75.0,102.0,277.0,250.0,92.0,298.0,81.0,4080.6000947518028,11178.343720345722,4798.257063918829,4219.90579526816,2269.982063933331,5410.584141575043,7196.333525035458,11802.019072849711,3.3476266728088557
128,01011111101,272.0,685.0,782.0,753.0,854.0,271.0,438.0,838.0,42216.578758049516,16429.914595675924,14133.996351326115,32352.611097055888,20732.50285059109,14708.194435400748,24582.67532152112,11802.019072849711,3.13577844565435
129,01011100010,272.0,788.0,397.0,554.0,540.0,195.0,266.0,507.0,25541.533926409433,9977.984663127389,10170.218776784475,16424.53530119078,23849.94488505953,10821.168283150086,15544.080414076589,11802.019072849711,3.2172170454952083
130,00100100101,272.0,314.0,213.0,228.0,145.0,91.0,128.0,154.0,7758.177957923181,4801.43622887333,4746.1020958327545,8812.156219530569,9503.65824100088,4453.477199563573,4173.8734445205655,11802.019072849711,3.3415322757507946
131,00000101101,272.0,321.0,162.0,468.0,293.0,153.0,334.0,172.0,8664.977978979137,12528.747659716344,7979.710117169357,6702.203321896489,9715.523233634656,9141.347935946282,8434.102891341556,11802.019072849711,3.2850770515305703
132,00000100011,271.0,342.0,216.0,275.0,240.0,121.0,256.0,223.0,11234.244705304347,9602.87245774666,6310.751138414981,8936.271095861985,10351.11821153599,5371.518552105187,6908.480184034039,11758.629296846586,3.2522852080948192
133,10011101101,270.0,83.0,86.0,393.0,328.0,70.0,119.0,76.0,3828.7112000140373,4463.8352440306735,3650.847766025196,3557.9597881672717,2512.1134840862196,7676.388330826686,9441.58958484652,11715.239520843463,3.5259925462712403
134,10001101001,270.0,153.0,108.0,419.0,272.0,68.0,120.0,63.0,3173.8000736958465,4501.346464568746,3546.5378298530477,4468.135547930992,4630.763410423995,8184.240993934813,7829.610875238577,11715.239520843463,3.526960750204804
135,01011000101,270.0,521.0,255.0,452.0,222.0,202.0,226.0,271.0,13652.378094786896,8477.535841604473,10535.303553386993,10549.764488170398,15768.808737456873,8828.823220187434,6390.344170231486,11715.239520843463,3.2415284619317513
136,11110100100,269.0,372.0,316.0,446.0,361.0,125.0,157.0,101.0,5088.155673702865,5889.261624477444,6519.371010759279,13073.433640242532,11259.111037109322,8711.626451777867,10391.5056101512,11671.849744840338,3.4221975541494025
137,10000101101,269.0,117.0,124.0,350.0,264.0,113.0,117.0,48.0,2418.13338948255,4388.812802954528,5893.511393726388,5130.08155503188,3541.1720197359964,6836.478157224784,7599.328202437443,11671.849744840338,3.4998810168743586
138,00100001111,269.0,97.0,81.0,315.0,195.0,39.0,252.0,70.0,3526.4445263287184,9452.827575594369,2034.043755356895,3351.1016609482444,2935.8434693537747,6152.830341502306,5613.140149527657,11671.849744840338,3.4151003074955915
139,01001101111,268.0,299.0,232.0,367.0,279.0,76.0,127.0,138.0,6952.133494762331,4763.925008335257,3963.777574541641,9598.217102962872,9049.661828214214,7168.535667718559,8031.10821393957,11628.459968837215,3.410903058660048
140,01001000001,268.0,456.0,321.0,459.0,218.0,161.0,140.0,209.0,10528.955800038602,5251.570875330204,8396.949861857951,13280.29176746156,13801.490948714652,8965.55278333193,6275.202833830918,11628.459968837215,3.311317051920314
141,10011101011,267.0,142.0,125.0,425.0,165.0,91.0,95.0,63.0,3173.8000736958465,3563.565951116924,4746.1020958327545,5171.453180475685,4297.832707713773,8301.43776234438,4749.580126523402,11585.070192834091,3.4947200510603524
142,10011100010,267.0,124.0,108.0,347.0,167.0,91.0,178.0,94.0,4735.511221069994,6676.997255776974,4746.1020958327545,4468.135547930992,3753.037012369774,6777.879773019999,4807.150794723685,11585.070192834091,3.3908425367462436
143,10000101111,267.0,110.0,115.0,262.0,155.0,72.0,141.0,55.0,2770.7778421154217,5289.082095868277,3755.1577021973444,4757.736926037631,3329.307027102219,5117.592220551123,4461.726785521983,11585.070192834091,3.4663213334875893
144,01001100100,267.0,482.0,299.0,394.0,289.0,145.0,259.0,441.0,22216.600515870927,9715.406119360878,7562.470372480763,12370.11600769784,14588.41806421154,7695.921125561614,8318.961554940988,11585.070192834091,3.1617691852711975
145,01011001111,266.0,212.0,152.0,553.0,328.0,271.0,321.0,327.0,16473.53371584987,12041.101792721398,14133.996351326115,6288.487067458434,6416.482634051549,10801.635488415159,9441.58958484652,11541.680416830966,3.167231641546367
146,00001101101,266.0,149.0,152.0,232.0,150.0,43.0,78.0,98.0,4937.022336860206,2925.8752019696853,2242.6636277011917,6288.487067458434,4509.69770034755,4531.608378503285,4317.800115021274,11541.680416830966,3.466769223427091
147,00001000110,264.0,110.0,82.0,180.0,174.0,73.0,91.0,90.0,4534.000105279781,3413.521068964633,3807.312670283419,3392.47328639205,3329.307027102219,3515.9030522870316,5008.648133424678,11454.900864824718,3.4569619896368047
148,01001100010,263.0,760.0,398.0,655.0,466.0,145.0,175.0,438.0,22065.467179028266,6564.463594162756,7562.470372480763,16465.906926634583,23002.48491452442,12793.98055137781,13413.965690666093,11411.511088821595,3.2658700060233854
149,01001011101,263.0,777.0,422.0,515.0,474.0,377.0,662.0,1070.0,53904.223473881844,24832.427996204253,19662.422968449984,17458.825937285914,23517.014182349307,10059.389288487895,13644.248363467226,11411.511088821595,2.972320988735295
150,00011100011,263.0,315.0,265.0,383.0,264.0,113.0,186.0,131.0,6599.489042129459,6977.087020081557,5893.511393726388,10963.480742608454,9533.92466851999,7481.060383477406,7599.328202437443,11411.511088821595,3.3628982918232913
151,00000010111,263.0,446.0,170.0,332.0,196.0,278.0,429.0,364.0,18337.511536909336,16092.31361083327,14499.081127928635,7033.176325446932,13498.826673523541,6484.887851996081,5641.925483627799,11411.511088821595,3.0914272478134857
152,10101000011,262.0,116.0,91.0,249.0,195.0,123.0,185.0,71.0,3576.822305276272,6939.575799543484,6415.06107458713,3764.8179153862993,3510.905592216885,4863.66588899706,5613.140149527657,11368.121312818472,3.3857086148396354
153,00001010101,262.0,179.0,174.0,361.0,220.0,73.0,136.0,87.0,4382.866768437121,5101.525993177913,3807.312670283419,7198.662827222154,5417.690525920883,7051.338899308991,6332.773502031202,11368.121312818472,3.4444894255909277
154,10000010101,261.0,180.0,185.0,371.0,305.0,84.0,134.0,138.0,6952.133494762331,5026.503552101767,4381.017319230235,7653.7507071040145,5447.956953439994,7246.6668466582705,8779.526900543258,11324.731536815347,3.404884040085865
155,10010111101,260.0,214.0,246.0,465.0,338.0,59.0,232.0,106.0,5340.044568440631,8702.60316483291,3077.1431170783794,10177.419859176149,6477.015489089771,9082.749551741497,9729.442925847938,11281.341760812224,3.408341698824034
156,10001101111,259.0,77.0,103.0,280.0,180.0,80.0,169.0,65.0,3274.555631590953,6339.396270934318,4172.397446885938,4261.277420711965,2330.514918971553,5469.182525779827,5181.3601380255295,11237.951984809099,3.4284424389445607
157,01111100101,258.0,442.0,457.0,303.0,277.0,102.0,257.0,479.0,24130.956115877947,9640.383678284732,5319.806744779571,18906.832827819107,13377.760963447097,5918.43680468317,7973.5375457392865,11194.562208805975,3.1351527236924035
158,00101100001,258.0,292.0,198.0,408.0,251.0,90.0,211.0,171.0,8614.600200031584,7914.867533533379,4693.947127746681,8191.581837873486,8837.796835580435,7969.3802518506045,7225.118859135599,11194.562208805975,3.3297254846268594
159,01011000001,257.0,607.0,289.0,380.0,307.0,170.0,381.0,493.0,24836.245021143688,14291.77502500577,8866.344574632618,11956.399753259786,18371.721504100424,7422.461999272622,8837.097568743542,11151.172432802852,3.1201226418897066
160,00001010111,257.0,259.0,134.0,304.0,254.0,156.0,232.0,217.0,10931.978031619028,8702.60316483291,8136.17502142758,5543.797809469935,7839.004727449769,5937.9695994180975,7311.474861436024,11151.172432802852,3.2442324550163684
161,10000100010,256.0,220.0,108.0,392.0,253.0,115.0,294.0,105.0,5289.666789493078,11028.29883819343,5997.8213298985365,4468.135547930992,6658.614054204438,7656.855536091758,7282.689527335882,11107.782656799727,3.3341075267947113
162,00111000110,256.0,161.0,130.0,211.0,178.0,50.0,174.0,153.0,7707.800178975628,6526.952373624683,2607.7484043037116,5378.311307694713,4872.894830576884,4121.419689069799,5123.789469825246,11107.782656799727,3.3276479823644856
163,00110100101,256.0,343.0,174.0,232.0,166.0,173.0,279.0,233.0,11738.022494779878,10465.630530122336,9022.809478890842,7198.662827222154,10381.3846390551,4531.608378503285,4778.365460623543,11107.782656799727,3.1844093698078844
164,10110100011,255.0,147.0,175.0,386.0,231.0,159.0,393.0,184.0,9269.511326349775,14741.909671462645,8292.639925685802,7240.03445266596,4449.1648453093285,7539.65876768219,6649.412177132763,11064.392880796604,3.196243010602347
165,11001101001,254.0,270.0,261.0,312.0,346.0,183.0,126.0,242.0,12191.422505307855,4726.413787797184,9544.359159751584,10797.994240833232,8171.9354301599915,6094.231957297521,9959.725598649073,11021.003104793479,3.278394163793854
166,10000011111,253.0,197.0,240.0,550.0,345.0,108.0,271.0,151.0,7607.044621080521,10165.540765817754,5632.736553296017,9929.190106513317,5962.486221264882,10743.037104210374,9930.940264548932,10977.613328790356,3.337491342191548
167,00001000111,253.0,116.0,120.0,207.0,188.0,51.0,48.0,160.0,8060.4446316085,1800.5385858274988,2659.9033723897855,4964.5950532566585,3510.905592216885,4043.2885101300863,5411.642810826664,10977.613328790356,3.4002582869775346
168,11011100111,252.0,326.0,327.0,263.0,449.0,136.0,178.0,247.0,12443.31140004562,6676.997255776974,7093.075659706095,13528.521520124394,9866.855371230211,5137.125015286052,12924.615010963682,10934.22355278723,3.2935705944513827
169,10111010111,252.0,121.0,161.0,374.0,263.0,107.0,181.0,101.0,5088.155673702865,6789.530917391193,5580.581585209942,6660.831696452683,3662.2377298124406,7305.265230863054,7570.542868337301,10934.22355278723,3.3853397485764107
170,10101011111,252.0,122.0,179.0,440.0,322.0,88.0,215.0,126.0,6347.600147391693,8064.9124156856715,4589.637191574532,7405.520954441182,3692.5041573315516,8594.4296833683,9268.87758024567,10934.22355278723,3.374559667605697
171,10000000110,252.0,105.0,156.0,288.0,260.0,142.0,385.0,136.0,6851.377936867225,14441.819907158062,7406.00546822254,6453.973569233655,3177.974889506663,5625.44488365925,7484.1868660368755,10934.22355278723,3.2253494927239466
172,00110101101,252.0,286.0,221.0,519.0,250.0,87.0,101.0,52.0,2619.644505272762,3788.6332743453618,4537.482223488458,9143.129223081012,8656.19827046577,10137.520467427608,7196.333525035458,10934.22355278723,3.5055973914697183
173,00010101100,252.0,347.0,166.0,458.0,254.0,104.0,151.0,180.0,9068.000210559561,5664.1943012490065,5424.11668095172,6867.689823671711,10502.450349131544,8946.019988597003,7311.474861436024,10934.22355278723,3.3534231882429526
174,10111000111,250.0,94.0,138.0,384.0,251.0,96.0,111.0,59.0,2972.288957905634,4163.745479726091,5006.876936263126,5709.2843112451565,2845.0441867964414,7500.593178212334,7225.118859135599,10847.444000780984,3.4871961697856575
175,00010100011,250.0,429.0,252.0,552.0,262.0,72.0,164.0,177.0,8916.866873716903,6151.8401682439535,3755.1577021973444,10425.649611838982,12984.297405698653,10782.10269368023,7541.757534237159,10847.444000780984,3.3729278518183388
176,10100100110,249.0,109.0,145.0,341.0,247.0,82.0,149.0,117.0,5894.200136863716,5589.171860172861,4276.707383058087,5998.885689351795,3299.0405995831075,6660.683004610432,7109.977522735032,10804.05422477786,3.3929077869325317
177,10000010111,249.0,181.0,225.0,451.0,346.0,96.0,254.0,82.0,4130.977873699356,9527.850016670514,5006.876936263126,9308.615724856234,5478.223380959105,8809.290425452507,9959.725598649073,10804.05422477786,3.3952856067341957
178,10000010110,249.0,108.0,138.0,389.0,386.0,107.0,241.0,82.0,4130.977873699356,9040.204149675566,5580.581585209942,5709.2843112451565,3268.7741720639965,7598.257151886974,11111.138962654746,10804.05422477786,3.406219842230086
179,00110000111,249.0,155.0,118.0,243.0,201.0,90.0,136.0,135.0,6801.000157919671,5101.525993177913,4693.947127746681,4881.851802369048,4691.296265462217,4746.469120587492,5785.852154128507,10804.05422477786,3.354946251007622
180,00010000110,249.0,158.0,98.0,244.0,229.0,78.0,105.0,160.0,8060.4446316085,3938.678156497653,4068.08751071379,4054.4192934929374,4782.095548019551,4766.00191532242,6591.841508932479,10804.05422477786,3.3657652685606756
181,10001111101,248.0,140.0,205.0,459.0,305.0,92.0,171.0,106.0,5340.044568440631,6414.418712010464,4798.257063918829,8481.183215980125,4237.299852675551,8965.55278333193,8779.526900543258,10760.664448774736,3.4083185218338463
182,00001100101,248.0,175.0,184.0,252.0,218.0,81.0,174.0,179.0,9017.62243161201,6526.952373624683,4224.552414972012,7612.3790816602095,5296.624815844439,4922.264273201844,6275.202833830918,10760.664448774736,3.2957567027525534
183,00000001111,248.0,92.0,96.0,299.0,186.0,143.0,258.0,84.0,4231.733431594463,9677.894898822806,7458.160436308614,3971.6760426053265,2784.5113317582195,5840.305625743458,5354.07214262638,10760.664448774736,3.3051599277531922
184,10001110001,247.0,165.0,231.0,482.0,330.0,130.0,223.0,166.0,8362.711305293818,8365.002179990253,6780.14585118965,9556.845477519068,4993.960540653328,9414.807062235273,9499.160253046804,10717.274672771611,3.320225420851935
185,01010000111,247.0,741.0,548.0,479.0,398.0,379.0,629.0,529.0,26649.8450632556,23594.557718447846,19766.73290462213,22671.650743205406,22427.42279166131,9356.208678030489,11456.562971856449,10717.274672771611,3.0861741250134007
186,00101001111,247.0,90.0,64.0,321.0,204.0,144.0,295.0,137.0,6901.755715814777,11065.810058731502,7510.315404394689,2647.784028403551,2723.978476719997,6270.027109911873,5872.208156428933,10717.274672771611,3.2449044732932752
187,10100010111,246.0,162.0,143.0,297.0,252.0,73.0,100.0,121.0,6095.711252653928,3751.122053807289,3807.312670283419,5916.142438464184,4903.1612580959945,5801.240036273602,7253.904193235741,10673.884896768488,3.4239557521544373
188,10010101101,246.0,166.0,116.0,426.0,315.0,37.0,191.0,60.0,3022.6667368531876,7164.643122771921,1929.7338191847464,4799.108551481436,5024.226968172439,8320.970557079308,9067.380241544675,10673.884896768488,3.4979556680933723
189,00101011101,246.0,255.0,237.0,421.0,287.0,150.0,307.0,266.0,13400.48920004913,11515.944705188376,7823.245212911134,9805.0752301819,7717.939017373325,8223.306583404668,8261.390886740704,10673.884896768488,3.204907276469448
190,11110100101,245.0,322.0,354.0,396.0,403.0,102.0,102.0,284.0,14307.289221105088,3826.1444948834346,5319.806744779571,14645.555407107142,9745.789661153767,7734.986715031469,11600.489642357157,10630.495120765365,3.3063175158590674
191,10111100011,245.0,141.0,139.0,358.0,290.0,91.0,162.0,63.0,3173.8000736958465,6076.817727167808,4746.1020958327545,5750.655936688962,4267.566280194662,6992.740515104208,8347.746889041131,10630.495120765365,3.455715946523314
192,10011001111,245.0,45.0,67.0,367.0,258.0,111.0,274.0,52.0,2619.644505272762,10278.074427431971,5789.201457554239,2771.8989047349673,1361.9892383599986,7168.535667718559,7426.616197836592,10630.495120765365,3.3799709109907377
193,00110100110,245.0,256.0,178.0,316.0,212.0,56.0,169.0,80.0,4030.22231580425,6339.396270934318,2920.6782128201567,7364.149328997376,7748.205444892436,6172.363136237233,6102.490829230068,10630.495120765365,3.4281241988825024
194,00001001111,245.0,76.0,75.0,245.0,193.0,65.0,202.0,51.0,2569.266726325209,7577.2665486907235,3390.072925594825,3102.8719082854113,2300.248491452442,4785.534710057348,5555.569481327373,10630.495120765365,3.4289244921467015
195,10001010110,244.0,105.0,96.0,211.0,275.0,72.0,157.0,53.0,2670.0222842203157,5889.261624477444,3755.1577021973444,3971.6760426053265,3177.974889506663,4121.419689069799,7915.966877539003,10587.10534476224,3.4744776982607024
196,10000101110,244.0,81.0,80.0,291.0,225.0,61.0,122.0,53.0,2670.0222842203157,4576.368905644892,3181.453053250528,3309.7300355044385,2451.5806290479973,5684.0432678640345,6476.700172531911,10587.10534476224,3.512612581794868
