Antigen,Num_Sequences,Num_Parameters,Term,Coefficient,StdError,pValue,CI_Lower,CI_Upper
H9,1842,562,"29,69,83,112.1",-0.0002196644887999255,0.08504869256370089,0.9979396216986023,-0.334581615114818,0.3341422861372181
H9,1842,562,"29,69,84,85",0.06508401867158115,0.08962206036696647,0.46784566711347375,-0.2872577519085741,0.4174257892517364
H9,1842,562,"29,69,84,87",0.07272155448766096,0.08555239672669664,0.3954709406193433,-0.26362066769105097,0.40906377666637284
H9,1842,562,"29,69,84,112.1",-0.012765338377920904,0.08519134846073688,0.880911986457318,-0.3476881289482512,0.32215745219240943
H9,1842,562,"29,69,85,87",-0.1206957577038798,0.0851285537697162,0.15649085460283477,-0.45537167610315465,0.21398016069539505
H9,1842,562,"29,69,85,112.1",0.01097260568978823,0.08482435271986816,0.8970956627450593,-0.3225073712629618,0.3444525826425383
H9,1842,562,"29,69,87,112.1",0.016097654051419885,0.08420641375244055,0.848423525122254,-0.3149529465959605,0.3471482546988003
H9,1842,562,"29,82,83,84",-0.644186701243229,0.0968592457425343,4.3085007081926976e-11,-1.0249808718106563,-0.2633925306758017
H9,1842,562,"29,82,83,85",0.30703621990608654,0.09263030595358873,0.0009432926797837592,-0.05713222116111655,0.6712046609732896
H9,1842,562,"29,82,83,87",-0.008528382643073651,0.0894031826293955,0.9240180972909051,-0.3600096533721815,0.3429528880860342
H9,1842,562,"29,82,83,112.1",0.21730621013815735,0.08827477204208677,0.01395902426515869,-0.1297388070318848,0.5643512273081995
H9,1842,562,"29,82,84,85",0.2280965403071602,0.09329005965003663,0.014618258477106839,-0.13866566823873538,0.5948587488530558
H9,1842,562,"29,82,84,87",0.47203411407686985,0.09021705831740817,1.9553432953193702e-07,0.1173531579157116,0.8267150702380281
H9,1842,562,"29,82,84,112.1",-0.06574500816077378,0.08884829597289087,0.4594543392422593,-0.41504478756705765,0.2835547712455101
H9,1842,562,"29,82,85,87",-0.6537698799089493,0.08813663413470955,2.1624704533175333e-13,-1.000271819240006,-0.3072679405778927
H9,1842,562,"29,82,85,112.1",-0.06380458999156446,0.08732078144676157,0.4651010695756682,-0.407099071477676,0.27948989149454706
H9,1842,562,"29,82,87,112.1",-0.11170832588105556,0.08521976604906206,0.19015152106435254,-0.4467428378662375,0.22332618610412636
H9,1842,562,"29,83,84,85",-0.050711428571468486,0.09710760382923841,0.6016082710348103,-0.4324819985616375,0.3310591414187005
H9,1842,562,"29,83,84,87",-0.04199836775003144,0.08817935176406122,0.6339537251769928,-0.3886682479329177,0.3046715124328548
H9,1842,562,"29,83,84,112.1",0.029613709469435007,0.087300583153371,0.7345030497895289,-0.3136013640848928,0.3728287830237629
H9,1842,562,"29,83,85,87",-0.1964579217055729,0.08933986771944101,0.028056641126539338,-0.5476902750656073,0.15477443165446148
H9,1842,562,"29,83,85,112.1",0.0865627005345351,0.08817880393461551,0.3264467613415275,-0.260105025901873,0.43323042697094316
H9,1842,562,"29,83,87,112.1",-0.17909041519633728,0.08532343128477021,0.03601596159128586,-0.5145324785427294,0.1563516481500548
H9,1842,562,"29,84,85,87",0.22068666113604335,0.09013929905643472,0.014487293388653137,-0.13368859087617874,0.5750619131482655
H9,1842,562,"29,84,85,112.1",-0.11150616995594578,0.0888594592543552,0.20975869827256358,-0.4608498368865793,0.23783749697468778
H9,1842,562,"29,84,87,112.1",0.11929621014843944,0.08566140339431902,0.16396801221547277,-0.21747456279241573,0.4560669830892946
H9,1842,562,"29,85,87,112.1",-0.23313462856433315,0.08506287374555513,0.006215501303100097,-0.5675523313422542,0.10128307421358795
H9,1842,562,"35,65,66,69",-0.020575347360167584,0.08427131944121082,0.8071491399016054,-0.3518811193929011,0.31073042467256595
H9,1842,562,"35,65,66,82",-0.0002975726162025849,0.08512743740152284,0.9972114543633176,-0.33496910210560127,0.33437395687319604
H9,1842,562,"35,65,66,83",-0.015794978731622167,0.08539173124037518,0.8532812241122053,-0.3515055577446912,0.3199156002814469
H9,1842,562,"35,65,66,84",-0.040815128710282596,0.08558553940328562,0.6335198541900314,-0.37728764860033154,0.29565739117976636
H9,1842,562,"35,65,66,85",-0.03989026795069562,0.08509711656393695,0.6393198100166944,-0.37444259355706877,0.29466205765567755
H9,1842,562,"35,65,66,87",0.012668272884029656,0.08441001898903101,0.8807249825138819,-0.31918278503096914,0.34451933079902847
H9,1842,562,"35,65,66,112.1",-0.07519078629144618,0.08419926499501929,0.37201967111214107,-0.40621328218608,0.2558317096031876
H9,1842,562,"35,65,69,82",0.12922129759993944,0.08512633126671676,0.12926273516153977,-0.20544588321130475,0.46388847841118364
H9,1842,562,"35,65,69,83",-0.03933515609378309,0.08536990747879948,0.6450480866731318,-0.3749599367803819,0.29628962459281577
H9,1842,562,"35,65,69,84",0.014801899314017541,0.08561485453421658,0.8627657112103972,-0.32178587060593156,0.35138966923396664
H9,1842,562,"35,65,69,85",0.11780268161224616,0.08503695215431,0.16619854430141587,-0.21651311255837258,0.4521184757828649
H9,1842,562,"35,65,69,87",0.05255253856301392,0.08433881531412363,0.5333218454929978,-0.2790185879513235,0.3841236650773514
H9,1842,562,"35,65,69,112.1",0.00038651564443503705,0.08417722727851476,0.9963370906434308,-0.33054934077749576,0.33132237206636583
H9,1842,562,"35,65,82,83",0.15244140735954959,0.08888025092102672,0.08656296346690188,-0.19698400030119395,0.5018668150202932
H9,1842,562,"35,65,82,84",0.016179473548394066,0.08964561535185943,0.8568022849068866,-0.3362549015205354,0.3686138486173235
H9,1842,562,"35,65,82,85",0.12010853366599147,0.08773272540726691,0.17123078680916412,-0.22480547167205941,0.46502253900404233
H9,1842,562,"35,65,82,87",-0.0007386019256306192,0.08526102881605199,0.9930894968547419,-0.33593533509074014,0.3344581312394789
H9,1842,562,"35,65,82,112.1",0.09475035536508164,0.08494335473059711,0.2648655410167258,-0.23919746822041876,0.42869817895058204
H9,1842,562,"35,65,83,84",-0.04358666650178758,0.08762217382452205,0.6189651073935899,-0.38806604737075945,0.30089271436718423
H9,1842,562,"35,65,83,85",0.04049344967180263,0.08882427558353502,0.6485516679724286,-0.30871189554628015,0.3896987948898854
H9,1842,562,"35,65,83,87",0.026588117544539498,0.08530810203525754,0.7553408262195873,-0.30879368011622965,0.36196991520530863
H9,1842,562,"35,65,83,112.1",0.0913184613056689,0.08510975495620189,0.28349605294444924,-0.24328355110203065,0.42592047371336844
H9,1842,562,"35,65,84,85",0.002411678164230824,0.08954749879566645,0.9785183027988809,-0.34963695972134545,0.3544603160498071
H9,1842,562,"35,65,84,87",0.00341956300705315,0.08554516698230741,0.9681202701738769,-0.3328942360252982,0.3397333620394045
H9,1842,562,"35,65,84,112.1",-0.023832352553325886,0.08527679849388826,0.7799288970994235,-0.35909108291184466,0.3114263778051929
H9,1842,562,"35,65,85,87",0.04489976889111563,0.08517966633271416,0.5982027162318406,-0.2899770943522283,0.37977663213445956
H9,1842,562,"35,65,85,112.1",0.10078055732792088,0.084810418263071,0.23493410067127962,-0.232644637452227,0.4342057521080688
H9,1842,562,"35,65,87,112.1",0.02445979160209963,0.08428712757791958,0.7717132619196422,-0.3069081288219422,0.3558277120261414
H9,1842,562,"35,66,69,82",0.10771100919652837,0.085303318689654,0.206933280767333,-0.2276519831338082,0.44307400152686494
H9,1842,562,"35,66,69,83",0.011197268507738473,0.08563357831530947,0.8959873596186164,-0.32546411241998274,0.34785864943545974
H9,1842,562,"35,66,69,84",-0.039463148367769776,0.08584515124623202,0.6458085298364595,-0.3769563108990699,0.29803001416353037
H9,1842,562,"35,66,69,85",0.022552578868911904,0.08523242528021299,0.7913595040987722,-0.3125317018439654,0.35763685958178915
H9,1842,562,"35,66,69,87",-0.04956186033300271,0.08443888540767396,0.5573371642849505,-0.3815264042023895,0.2824026835363841
H9,1842,562,"35,66,69,112.1",-0.020875902432706706,0.0843726301352618,0.8046189686222307,-0.35257996913948,0.31082816427406657
H9,1842,562,"35,66,82,83",-0.2788252862301758,0.08939136251894961,0.0018542076742880495,-0.6302600871657316,0.07260951470538002
H9,1842,562,"35,66,82,84",0.09008777341369456,0.09012708972818669,0.31771058486856274,-0.2642394786271489,0.44441502545453804
H9,1842,562,"35,66,82,85",0.08553607732568796,0.08795627459738561,0.3309935119212264,-0.2602567932954826,0.43132894794685855
H9,1842,562,"35,66,82,87",0.03140865228694556,0.0853793460216711,0.7130296618992955,-0.30425323525586107,0.3670705398297522
H9,1842,562,"35,66,82,112.1",-0.0032041965514118254,0.08532000687822328,0.970048308883658,-0.33863279712467653,0.3322244040218528
H9,1842,562,"35,66,83,84",-0.06380243332641428,0.08789757664335562,0.4680496355408754,-0.4093645377615847,0.28175967110875616
H9,1842,562,"35,66,83,85",-0.15328621181293106,0.08928789948560337,0.08626430618183452,-0.5043142563292577,0.19774183270339557
H9,1842,562,"35,66,83,87",0.25083812910215486,0.08560522665990228,0.0034478162421111166,-0.08571178962056741,0.5873880478248772
H9,1842,562,"35,66,83,112.1",-0.25514646518950707,0.08540570301691389,0.0028665844272901526,-0.5909119730946775,0.08061904271566339
H9,1842,562,"35,66,84,85",0.36032234032740834,0.09001007023212339,6.609838415509755e-05,0.0064551408257111365,0.7141895398291056
H9,1842,562,"35,66,84,87",-0.09417832550741137,0.08591030975979423,0.2731799249723821,-0.4319276533839722,0.2435710023691495
H9,1842,562,"35,66,84,112.1",0.09904807932730536,0.08556859985295795,0.24727251775828918,-0.23735784411170419,0.4354540027663149
H9,1842,562,"35,66,85,87",0.009521023163957455,0.0852758143949527,0.9111186304570036,-0.3257338382904102,0.34477588461832515
H9,1842,562,"35,66,85,112.1",-0.04303848111454245,0.08512834144161045,0.6132443919095383,-0.37771356476330586,0.29163660253422097
H9,1842,562,"35,66,87,112.1",-0.028197628263436997,0.08459062582975495,0.7389305558211874,-0.3607587271413304,0.30436347061445646
H9,1842,562,"35,69,82,83",0.06130913182103953,0.08949966015939895,0.4934547996566434,-0.29055143239455394,0.413169696036633
H9,1842,562,"35,69,82,84",-0.10424854603857071,0.09029226653043011,0.248482951686733,-0.45922517711313554,0.25072808503599414
H9,1842,562,"35,69,82,85",-0.033116856201789724,0.08826248898768632,0.7075674021527951,-0.3801135835521395,0.31387987114856003
H9,1842,562,"35,69,82,87",0.11448492677375831,0.085397252036781,0.18028301943816688,-0.22124735679701313,0.4502172103445298
H9,1842,562,"35,69,82,112.1",0.08138560530185485,0.08514670473413259,0.33933961653864897,-0.25336167212346805,0.41613288272717774
H9,1842,562,"35,69,83,84",0.12921742043428588,0.0880413616654375,0.14243413400905167,-0.2169099630075911,0.47534480387616285
H9,1842,562,"35,69,83,85",0.04859132711706893,0.08943419490785157,0.5870045585140702,-0.30301186583806444,0.4001945200722023
H9,1842,562,"35,69,83,87",-0.056489879084518954,0.0857648591844496,0.5102326049497725,-0.3936673799684957,0.2806876217994578
H9,1842,562,"35,69,83,112.1",0.06869123482556982,0.08548511401809432,0.42180832238409405,-0.26738647090951984,0.4047689405606595
H9,1842,562,"35,69,84,85",-0.005247392668654982,0.09019330849312503,0.9536148093989139,-0.3598349783459767,0.34934019300866676
H9,1842,562,"35,69,84,87",0.048371587341312056,0.08593882314560648,0.5736283035576302,-0.28948983857005395,0.386233013252678
H9,1842,562,"35,69,84,112.1",-0.06618793450242497,0.08563680293939764,0.4397294459955525,-0.40286199277494306,0.2704861237700932
H9,1842,562,"35,69,85,87",0.008926124494895937,0.08533476506790955,0.916708597333121,-0.3265604966891796,0.34441274567897145
H9,1842,562,"35,69,85,112.1",0.08772416465975905,0.08502738162748948,0.3023997763147379,-0.2465540037705953,0.42200233309011337
H9,1842,562,"35,69,87,112.1",0.045026961552889724,0.08437862961981943,0.5936902515900527,-0.2867006916347449,0.3767546147405243
H9,1842,562,"35,82,83,84",-0.007645548930863333,0.09817094653038785,0.9379357163102187,-0.39359656342902954,0.3783054655673029
H9,1842,562,"35,82,83,85",-0.17728565788717532,0.09315811303042762,0.057256636532137015,-0.5435291291335183,0.18895781335916761
H9,1842,562,"35,82,83,87",-0.008753183174101564,0.08999731336507347,0.9225347547271209,-0.36257023010058437,0.34506386375238124
H9,1842,562,"35,82,83,112.1",0.1339610082142388,0.08851648837180516,0.130424503865871,-0.21403429685637596,0.48195631328485355
H9,1842,562,"35,82,84,85",-0.02671497498995956,0.09409399824118747,0.7765191789436723,-0.39663780208762645,0.3432078521077073
H9,1842,562,"35,82,84,87",0.07167245273588108,0.09081891730803368,0.43015309189808026,-0.2853746626223351,0.4287195680940972
H9,1842,562,"35,82,84,112.1",-0.055733467888535254,0.08924289820106628,0.53240116556116,-0.40658459355020427,0.2951176577731338
H9,1842,562,"35,82,85,87",-0.001153829341121057,0.0884402385135048,0.9895927836698779,-0.34884936435545694,0.3465417056732148
H9,1842,562,"35,82,85,112.1",0.27808156340187273,0.08755518175648294,0.0015284736368791289,-0.06613444365298377,0.6222975704567293
H9,1842,562,"35,82,87,112.1",0.22593785568712382,0.0852871882013655,0.008168971729606579,-0.10936172095314017,0.5612374323273879
H9,1842,562,"35,83,84,85",0.09596301300387156,0.09795362739840123,0.3274302172939786,-0.2891336291731096,0.4810596551808527
H9,1842,562,"35,83,84,87",-0.13490765641573776,0.0883676732568317,0.1270918824965382,-0.4823179070825133,0.2125025942510378
H9,1842,562,"35,83,84,112.1",-0.01852068376947491,0.08750028539089154,0.8324026632963564,-0.3625208702710916,0.32547950273214177
H9,1842,562,"35,83,85,87",0.20263729645721593,0.09003159976423161,0.024571462945556826,-0.15131454463196228,0.5565891375463942
H9,1842,562,"35,83,85,112.1",-0.08900051781568619,0.08844399475740501,0.31446513385537667,-0.43671082019445345,0.2587097845630811
H9,1842,562,"35,83,87,112.1",-0.10172782707310282,0.08542621755740587,0.23394237915067906,-0.437573986209566,0.23411833206336033
H9,1842,562,"35,84,85,87",0.7097531245148425,0.09064460230875095,1.0166638647812995e-14,0.3533913142615801,1.066114934768105
H9,1842,562,"35,84,85,112.1",-0.13151177091439098,0.08900582007124992,0.13977058924688326,-0.48143084337751385,0.2184073015487319
H9,1842,562,"35,84,87,112.1",0.06691595817155058,0.08571078019741363,0.43511266393708503,-0.2700489356158541,0.4038808519589552
H9,1842,562,"35,85,87,112.1",0.1344587624134428,0.08515615695226,0.11459070040579562,-0.20032567563123305,0.4692432004581186
H9,1842,562,"65,66,69,82",-0.012811122283166831,0.08455837977328014,0.879600262109413,-0.3452454484380717,0.31962320387173804
H9,1842,562,"65,66,69,83",-0.11278543947596281,0.08490666431929945,0.18430056972277958,-0.44658901772245857,0.22101813877053295
H9,1842,562,"65,66,69,84",-0.018044822500004873,0.08513663212513717,0.8321787474507266,-0.3527525002902237,0.31666285529021393
H9,1842,562,"65,66,69,85",0.018199168225760537,0.08459531879765259,0.8296986021627434,-0.3143803806700365,0.3507787171215576
H9,1842,562,"65,66,69,87",-0.010303312498105004,0.08410672237470838,0.902520025776549,-0.3409619846805751,0.32035535968436507
H9,1842,562,"65,66,69,112.1",0.02595510429837658,0.08401276486294333,0.7574156277954569,-0.3043341816423685,0.3562443902391217
H9,1842,562,"65,66,82,83",0.010207057730173878,0.08812250089828366,0.9078069851910449,-0.336239317942494,0.3566534334028418
H9,1842,562,"65,66,82,84",-0.019058024011037733,0.08867316541802547,0.8298605228982429,-0.36766929202256793,0.32955324400049246
H9,1842,562,"65,66,82,85",0.04557097654222647,0.08706735098193055,0.6007871202259362,-0.2967271638830805,0.38786911696753346
H9,1842,562,"65,66,82,87",-0.01681978444237106,0.0849053385098039,0.8429979412589194,-0.3506181503777104,0.3169785814929682
H9,1842,562,"65,66,82,112.1",0.07073660573662233,0.08465750817380842,0.4035572321407984,-0.26208743558454745,0.4035606470577921
H9,1842,562,"65,66,83,84",0.005349532913678845,0.08724333369854084,0.9511160196348214,-0.33764046911030243,0.3483395349376601
H9,1842,562,"65,66,83,85",0.015282598816742626,0.0882863080706313,0.8625980662929881,-0.3318077713021851,0.3623729689356704
H9,1842,562,"65,66,83,87",0.04783689193979038,0.08518081786598039,0.5744921350013824,-0.28704449846202595,0.38271828234160665
H9,1842,562,"65,66,83,112.1",-0.004193258516654572,0.08496723691809555,0.9606468972661,-0.33823497296110283,0.32984845592779366
H9,1842,562,"65,66,84,85",-0.04271961465002522,0.08880222726649897,0.6305527527784105,-0.3918382787202858,0.3063990494202354
H9,1842,562,"65,66,84,87",-0.039850777973967265,0.08546914642806026,0.6411092975344812,-0.37586570844009454,0.29616415249216005
H9,1842,562,"65,66,84,112.1",-0.028692858649986608,0.08515469448247256,0.7362099691239161,-0.36347154711479096,0.30608582981481774
H9,1842,562,"65,66,85,87",0.0018588098335429667,0.08494197428110328,0.9825444651519986,-0.3320835866281348,0.33580120629522076
H9,1842,562,"65,66,85,112.1",0.0016491230969397641,0.08470303204068172,0.984469626591431,-0.33135389156842804,0.33465213776230757
H9,1842,562,"65,66,87,112.1",0.02648130071812363,0.08419584717515856,0.7531771803132821,-0.3045277582983986,0.35749035973464593
H9,1842,562,"65,69,82,83",0.015466465750735348,0.08840048510576112,0.8611394730566606,-0.33207278200560125,0.36300571350707195
H9,1842,562,"65,69,82,84",-0.02857724387069259,0.08900580572856544,0.7482084830315561,-0.37849625994672925,0.32134177220534405
H9,1842,562,"65,69,82,85",-0.0620036407592522,0.08731702963818137,0.4777727626219883,-0.4052833723180287,0.2812760907995243
H9,1842,562,"65,69,82,87",0.008958443628409904,0.08485549768157376,0.9159377438245513,-0.3246439771836653,0.3425608644404851
H9,1842,562,"65,69,82,112.1",0.019224753971583075,0.08460591418599787,0.8202834653994758,-0.3133964498234015,0.35184595776656763
H9,1842,562,"65,69,83,84",0.04454474733612587,0.08735153017658442,0.610175733308447,-0.29887062025620226,0.38796011492845406
H9,1842,562,"65,69,83,85",0.07339295630123967,0.08853953650177107,0.4072993407455632,-0.2746929605996265,0.4214788732021058
H9,1842,562,"65,69,83,87",0.009499783461194636,0.08501792723693251,0.9110481980977622,-0.3247412158090784,0.34374078273146763
H9,1842,562,"65,69,83,112.1",0.01197657857978146,0.08491529965156956,0.8878593750876175,-0.3218609487664018,0.34581410592596473
H9,1842,562,"65,69,84,85",-0.02413823590894229,0.08904727528289418,0.7863792516206562,-0.3742202861323477,0.32594381431446307
H9,1842,562,"65,69,84,87",-0.03263046077387538,0.0852103239926145,0.7018276667496866,-0.3676278520895142,0.30236693054176345
H9,1842,562,"65,69,84,112.1",0.016350961489813867,0.0850271590891916,0.8475355223064072,-0.3179263320494972,0.3506282550291249
H9,1842,562,"65,69,85,87",0.05621776184790073,0.08490978272717867,0.508033903031454,-0.2775980761630889,0.39003359985889036
H9,1842,562,"65,69,85,112.1",0.002942200589981181,0.08463006781155441,0.9722722083181432,-0.32977396120038616,0.3356583623803485
H9,1842,562,"65,69,87,112.1",0.067596504522976,0.08407107737239106,0.42152320240836294,-0.2629220322600467,0.3981150413059987
H9,1842,562,"65,82,83,84",0.050436254837916306,0.09673468973361461,0.6021870752214686,-0.32986823400896736,0.4307407436848
H9,1842,562,"65,82,83,85",-0.10208318838997188,0.09266831617579335,0.27084377912057106,-0.46640106352437766,0.2622346867444339
H9,1842,562,"65,82,83,87",0.15528652975677762,0.08891421051998519,0.08096815309502647,-0.19427238727851306,0.5048454467920683
H9,1842,562,"65,82,83,112.1",-0.06524199723894872,0.0879774770722881,0.45848022493688867,-0.4111182236490538,0.2806342291711563
H9,1842,562,"65,82,84,85",0.12895644254328226,0.09315959028293327,0.16652228124295027,-0.2372928363999749,0.4952057214865394
H9,1842,562,"65,82,84,87",-0.0803029140697138,0.08960626493755973,0.3703276944655952,-0.4325825862162751,0.2719767580768475
H9,1842,562,"65,82,84,112.1",0.15477683726094438,0.08846060500546861,0.08041496061224387,-0.19299876694405343,0.5025524414659421
H9,1842,562,"65,82,85,87",-0.041589093368645365,0.08755712483116876,0.6348724111789206,-0.38581273946206407,0.30263455272477335
H9,1842,562,"65,82,85,112.1",-0.10283273315145813,0.08689336381012354,0.23685614521708903,-0.44444685729861094,0.23878139099569468
H9,1842,562,"65,82,87,112.1",-0.02037248793622845,0.08477692571368545,0.810130755592678,-0.35366600950887106,0.3129210336364142
H9,1842,562,"65,83,84,85",-0.07493120438241324,0.09683613252213967,0.43919559249198603,-0.45563450722191384,0.30577209845708736
H9,1842,562,"65,83,84,87",-0.02928389001639114,0.08753786958583627,0.7380357853951405,-0.37343183569402355,0.31486405566124126
H9,1842,562,"65,83,84,112.1",0.17055733160246023,0.08714708648283524,0.05055042081085835,-0.172054282396784,0.5131689456017045
H9,1842,562,"65,83,85,87",-0.029040353443510074,0.0890070742648858,0.7442732893992556,-0.3789643566659182,0.32088364977889805
H9,1842,562,"65,83,85,112.1",-0.07876020398340536,0.08807451702281566,0.371358885248642,-0.42501793499010077,0.26749752702329
H9,1842,562,"65,83,87,112.1",0.01735396994054572,0.08503754125768377,0.8383279402962219,-0.3169641402416099,0.35167208012270135
H9,1842,562,"65,84,85,87",0.010947189286322975,0.08961641268079079,0.9027945873872851,-0.3413723778794198,0.3632667564520658
H9,1842,562,"65,84,85,112.1",0.06985124255914485,0.08845548289810515,0.4298628006534675,-0.2779042245013803,0.41760670961967006
H9,1842,562,"65,84,87,112.1",0.004600427701834345,0.08529242682966275,0.9569936804650989,-0.3307197441753848,0.33992059957905346
H9,1842,562,"65,85,87,112.1",0.0021500854906438688,0.08482067940825769,0.9797808601463225,-0.33131545013916147,0.33561562112044924
H9,1842,562,"66,69,82,83",-0.07417273333339003,0.08819289849176998,0.40048910091422807,-0.4208958713638076,0.27255040469702757
H9,1842,562,"66,69,82,84",0.13553031272599297,0.08878483337694165,0.1271316950405882,-0.2135199686958571,0.48458059414784305
H9,1842,562,"66,69,82,85",0.020205545210973452,0.08747014931859233,0.8173522455675981,-0.3236761637971694,0.3640872542191163
H9,1842,562,"66,69,82,87",0.02152663970984993,0.08492221496111212,0.7999329569745861,-0.3123380746079155,0.35539135402761535
H9,1842,562,"66,69,82,112.1",-0.06602265128852963,0.08467785795082482,0.435716307251364,-0.39892669608691816,0.2668813935098589
H9,1842,562,"66,69,83,84",-0.05040311095188238,0.08753720142906313,0.564857839486743,-0.3945484298260301,0.29374220792226535
H9,1842,562,"66,69,83,85",-0.03834584113323408,0.08828474483791696,0.6641127509676921,-0.38543006553111786,0.3087383832646497
H9,1842,562,"66,69,83,87",-0.15321865999277173,0.08515781432710931,0.07221745616414534,-0.4880096138705642,0.18157229388502072
H9,1842,562,"66,69,83,112.1",0.0035069951434576196,0.08500238753843059,0.9670969628608502,-0.33067291107827324,0.3376869013651884
H9,1842,562,"66,69,84,85",0.10280706072263772,0.08879752973736223,0.24717414948668415,-0.2462931353975823,0.45190725684285776
H9,1842,562,"66,69,84,87",0.07467763638195829,0.08536567855493488,0.38184849990174763,-0.2609305186377456,0.41028579140166216
H9,1842,562,"66,69,84,112.1",-0.050572969932480394,0.08524336004405825,0.5531002467977301,-0.38570023977145385,0.28455429990649306
H9,1842,562,"66,69,85,87",0.042415412797780425,0.08499881928213372,0.6178568273309396,-0.29175046511734404,0.3765812907129049
H9,1842,562,"66,69,85,112.1",0.03035530287013316,0.08466496907364907,0.7200025615838153,-0.30249807036607196,0.3632086761063383
H9,1842,562,"66,69,87,112.1",-0.0031685205660166305,0.08418282198385502,0.9699817288053041,-0.33412637211255614,0.3277893309805229
H9,1842,562,"66,82,83,84",0.13812692177065927,0.09636941056820804,0.15201441212521602,-0.2407415020341086,0.5169953455754271
H9,1842,562,"66,82,83,85",0.07124793798479159,0.09215950152631047,0.4396096155543072,-0.2910695741389687,0.43356545010855185
H9,1842,562,"66,82,83,87",-0.1345795152321238,0.08916717568704173,0.13147036620235245,-0.4851329440482289,0.21597391358398127
H9,1842,562,"66,82,83,112.1",0.11597229226375078,0.08808416750989154,0.18820584667871076,-0.23032337884038662,0.46226796336788817
H9,1842,562,"66,82,84,85",-0.14334840896953588,0.09297399481593482,0.12336648761290384,-0.5088680345753656,0.22217121663629374
H9,1842,562,"66,82,84,87",-0.0158910418049084,0.08979406885971866,0.8595583297721,-0.3689090496490026,0.3371269660391858
H9,1842,562,"66,82,84,112.1",-0.02724373972336684,0.08854535603122178,0.7583749962197192,-0.37535253562636944,0.32086505617963573
H9,1842,562,"66,82,85,87",-0.1984268726058189,0.08772634327312195,0.02387167723870812,-0.543315787107579,0.14646204189594117
H9,1842,562,"66,82,85,112.1",0.014649788107357467,0.08693793192729529,0.866209810578183,-0.3271395519325278,0.3564391281472427
H9,1842,562,"66,82,87,112.1",0.05566764632745518,0.08494171015209522,0.5123518890483232,-0.27827371173271764,0.389609004387628
H9,1842,562,"66,83,84,85",0.0049356756405044555,0.09646889519340139,0.9592033074939399,-0.3743238637985459,0.3841952150795548
H9,1842,562,"66,83,84,87",0.19865893979435342,0.0878364703004931,0.023883694932013706,-0.14666293007189837,0.5439808096606052
H9,1842,562,"66,83,84,112.1",-0.03593564713966255,0.08717741805496591,0.6802524840336313,-0.3786665072239135,0.30679521294458845
H9,1842,562,"66,83,85,87",0.05482588150044722,0.08923804830910917,0.5390748446541209,-0.296006177209265,0.4056579402101594
H9,1842,562,"66,83,85,112.1",0.04773763482480434,0.08806489330428484,0.5878623039113265,-0.29848226132278566,0.3939575309723944
H9,1842,562,"66,83,87,112.1",0.07952491575605185,0.08523834104821716,0.35101079736768037,-0.25558262231293166,0.4146324538250354
H9,1842,562,"66,84,85,87",-0.12294346433823472,0.08985919749410513,0.17149617710042392,-0.47621752006006385,0.2303305913835944
H9,1842,562,"66,84,85,112.1",-0.03742067495933685,0.08858680010658032,0.672790754866817,-0.38569240484122913,0.3108510549225555
H9,1842,562,"66,84,87,112.1",-0.005823664204057069,0.08551104925188578,0.9457132993996198,-0.34200333218099965,0.33035600377288554
H9,1842,562,"66,85,87,112.1",-0.07650650129923217,0.0849318161033913,0.36786460995085235,-0.41040896171942365,0.25739595912095925
H9,1842,562,"69,82,83,84",0.13661162981456187,0.09669845085967192,0.15796962532244122,-0.24355038887534797,0.5167736485044717
H9,1842,562,"69,82,83,85",-0.07337939259902515,0.09253285936770865,0.4279195268919276,-0.43716473041614234,0.29040594521809204
H9,1842,562,"69,82,83,87",0.12928495345059357,0.08890487539598518,0.14613762595233384,-0.22023726331129032,0.47880717021247743
H9,1842,562,"69,82,83,112.1",-0.00810679459087088,0.08799118780549024,0.9266076669123462,-0.35403692362263645,0.3378233344408947
H9,1842,562,"69,82,84,85",0.05641370479229846,0.09335282212917563,0.5457470672102107,-0.31059524928628507,0.423422658870882
H9,1842,562,"69,82,84,87",-0.04081101543829277,0.08960695837178617,0.6488665795425979,-0.39309341376457063,0.31147138288798504
H9,1842,562,"69,82,84,112.1",0.022082952456119798,0.08854957776837398,0.8031028595648788,-0.3260424408598081,0.3702083457720477
H9,1842,562,"69,82,85,87",-0.017016100624381678,0.0875839421708823,0.8459848603589624,-0.3613451768866476,0.3273129756378842
H9,1842,562,"69,82,85,112.1",-0.007117620746941139,0.08709691177228009,0.934881591985498,-0.3495319769919788,0.3352967354980966
H9,1842,562,"69,82,87,112.1",0.07187367137156478,0.08483805276237172,0.39704942740620675,-0.26166016617324217,0.4054075089163718
H9,1842,562,"69,83,84,85",0.1254986591308236,0.09683616087333353,0.1952126937718403,-0.25520475516906754,0.5062020734307147
H9,1842,562,"69,83,84,87",-0.08736386481777013,0.0876323841987244,0.3189840750610811,-0.4318833869344439,0.2571556572989036
H9,1842,562,"69,83,84,112.1",0.07122615581934535,0.08719512466125419,0.41416079486873614,-0.27157431633346363,0.4140266279721544
H9,1842,562,"69,83,85,87",-0.04015159155698983,0.08903433722482307,0.6520893644032402,-0.3901827768675604,0.30987959375358076
H9,1842,562,"69,83,85,112.1",-0.09106022335054076,0.08803833427394232,0.30117976821170694,-0.4371757048513635,0.25505525815028196
